"Titre de tracé : p41_p"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 20072572, SEN S/N: 20072572, LBL: Pression)","Temp., °C (LGR S/N: 20072572, SEN S/N: 20072572, LBL: Temperature)","Hôte connecté (LGR S/N: 20072572)","Arrêté (LGR S/N: 20072572)","Fin de fichier (LGR S/N: 20072572)"
1356,06/01/17 14:45:00,1.26513,15.558,,,
1357,06/01/17 15:00:00,1.27253,15.625,,,
1358,06/01/17 15:15:00,1.27783,15.684,,,
1359,06/01/17 15:30:00,1.28573,15.755,,,
1360,06/01/17 15:45:00,1.29442,15.840,,,
1361,06/01/17 16:00:00,1.30270,15.927,,,
1362,06/01/17 16:15:00,1.31136,16.015,,,
1363,06/01/17 16:30:00,1.31998,16.101,,,
1364,06/01/17 16:45:00,1.32826,16.196,,,
1365,06/01/17 17:00:00,1.33768,16.293,,,
1366,06/01/17 17:15:00,1.34962,16.400,,,
1367,06/01/17 17:30:00,1.35733,16.499,,,
1368,06/01/17 17:45:00,1.36587,16.598,,,
1369,06/01/17 18:00:00,1.37469,16.695,,,
1370,06/01/17 18:15:00,1.38239,16.790,,,
1371,06/01/17 18:30:00,1.39033,16.877,,,
1372,06/01/17 18:45:00,1.39525,16.964,,,
1373,06/01/17 19:00:00,1.40059,17.042,,,
1374,06/01/17 19:15:00,1.40543,17.110,,,
1375,06/01/17 19:30:00,1.41012,17.170,,,
1376,06/01/17 19:45:00,1.41222,17.216,,,
1377,06/01/17 20:00:00,1.41249,17.257,,,
1378,06/01/17 20:15:00,1.41226,17.295,,,
1379,06/01/17 20:30:00,1.41112,17.318,,,
1380,06/01/17 20:45:00,1.40986,17.330,,,
1381,06/01/17 21:00:00,1.40696,17.332,,,
1382,06/01/17 21:15:00,1.40524,17.320,,,
1383,06/01/17 21:30:00,1.40238,17.299,,,
1384,06/01/17 21:45:00,1.40017,17.274,,,
1385,06/01/17 22:00:00,1.39567,17.245,,,
1386,06/01/17 22:15:00,1.39151,17.210,,,
1387,06/01/17 22:30:00,1.38560,17.168,,,
1388,06/01/17 22:45:00,1.38075,17.116,,,
1389,06/01/17 23:00:00,1.37480,17.058,,,
1390,06/01/17 23:15:00,1.36778,17.000,,,
1391,06/01/17 23:30:00,1.36114,16.942,,,
1392,06/01/17 23:45:00,1.35622,16.887,,,
1393,06/02/17 00:00:00,1.35016,16.830,,,
1394,06/02/17 00:15:00,1.34558,16.777,,,
1395,06/02/17 00:30:00,1.33967,16.722,,,
1396,06/02/17 00:45:00,1.33463,16.670,,,
1397,06/02/17 01:00:00,1.32738,16.616,,,
1398,06/02/17 01:15:00,1.32120,16.558,,,
1399,06/02/17 01:30:00,1.31395,16.496,,,
1400,06/02/17 01:45:00,1.30579,16.424,,,
1401,06/02/17 02:00:00,1.29927,16.347,,,
1402,06/02/17 02:15:00,1.29171,16.269,,,
1403,06/02/17 02:30:00,1.28313,16.192,,,
1404,06/02/17 02:45:00,1.27531,16.108,,,
1405,06/02/17 03:00:00,1.26902,16.037,,,
1406,06/02/17 03:15:00,1.25959,15.959,,,
1407,06/02/17 03:30:00,1.25132,15.880,,,
1408,06/02/17 03:45:00,1.24247,15.806,,,
1409,06/02/17 04:00:00,1.23720,15.733,,,
1410,06/02/17 04:15:00,1.22995,15.664,,,
1411,06/02/17 04:30:00,1.22251,15.602,,,
1412,06/02/17 04:45:00,1.21691,15.542,,,
1413,06/02/17 05:00:00,1.20932,15.485,,,
1414,06/02/17 05:15:00,1.20470,15.431,,,
1415,06/02/17 05:30:00,1.19902,15.379,,,
1416,06/02/17 05:45:00,1.19387,15.336,,,
1417,06/02/17 06:00:00,1.19024,15.297,,,
1418,06/02/17 06:15:00,1.18822,15.267,,,
1419,06/02/17 06:30:00,1.18555,15.243,,,
1420,06/02/17 06:45:00,1.17762,15.234,,,
1421,06/02/17 07:00:00,1.17914,15.231,,,
1422,06/02/17 07:15:00,1.18185,15.248,,,
1423,06/02/17 07:30:00,1.18299,15.249,,,
1424,06/02/17 07:45:00,1.18357,15.254,,,
1425,06/02/17 08:00:00,1.18536,15.260,,,
1426,06/02/17 08:15:00,1.18662,15.270,,,
1427,06/02/17 08:30:00,1.18921,15.287,,,
1428,06/02/17 08:45:00,1.19257,15.309,,,
1429,06/02/17 09:00:00,1.19837,15.340,,,
1430,06/02/17 09:15:00,1.20676,15.391,,,
1431,06/02/17 09:30:00,1.21504,15.437,,,
1432,06/02/17 09:45:00,1.21901,15.454,,,
1433,06/02/17 10:00:00,1.22614,15.487,,,
1434,06/02/17 10:15:00,1.22778,15.499,,,
1435,06/02/17 10:30:00,1.23503,15.540,,,
1436,06/02/17 10:45:00,1.24102,15.587,,,
1437,06/02/17 11:00:00,1.24697,15.630,,,
1438,06/02/17 11:15:00,1.25277,15.676,,,
1439,06/02/17 11:30:00,1.25971,15.724,,,
1440,06/02/17 11:45:00,1.26143,15.746,,,
1441,06/02/17 12:00:00,1.26654,15.789,,,
1442,06/02/17 12:15:00,1.27123,15.827,,,
1443,06/02/17 12:30:00,1.27173,15.842,,,
1444,06/02/17 12:45:00,1.27100,15.846,,,
1445,06/02/17 13:00:00,1.27691,15.888,,,
1446,06/02/17 13:15:00,1.28210,15.936,,,
1447,06/02/17 13:30:00,1.28340,15.965,,,
1448,06/02/17 13:45:00,1.28416,15.994,,,
1449,06/02/17 14:00:00,1.28752,16.023,,,
1450,06/02/17 14:15:00,1.29095,16.061,,,
1451,06/02/17 14:30:00,1.29286,16.107,,,
1452,06/02/17 14:45:00,1.29725,16.161,,,
1453,06/02/17 15:00:00,1.30632,16.216,,,
1454,06/02/17 15:15:00,1.31418,16.275,,,
1455,06/02/17 15:30:00,1.31785,16.308,,,
1456,06/02/17 15:45:00,1.32025,16.360,,,
1457,06/02/17 16:00:00,1.32414,16.409,,,
1458,06/02/17 16:15:00,1.32574,16.454,,,
1459,06/02/17 16:30:00,1.32589,16.505,,,
1460,06/02/17 16:45:00,1.32765,16.543,,,
1461,06/02/17 17:00:00,1.32734,16.579,,,
1462,06/02/17 17:15:00,1.32750,16.606,,,
1463,06/02/17 17:30:00,1.32567,16.625,,,
1464,06/02/17 17:45:00,1.32506,16.652,,,
1465,06/02/17 18:00:00,1.32528,16.679,,,
1466,06/02/17 18:15:00,1.32731,16.704,,,
1467,06/02/17 18:30:00,1.33059,16.744,,,
1468,06/02/17 18:45:00,1.32986,16.778,,,
1469,06/02/17 19:00:00,1.33284,16.820,,,
1470,06/02/17 19:15:00,1.33310,16.856,,,
1471,06/02/17 19:30:00,1.33497,16.875,,,
1472,06/02/17 19:45:00,1.33722,16.893,,,
1473,06/02/17 20:00:00,1.33867,16.909,,,
1474,06/02/17 20:15:00,1.33803,16.921,,,
1475,06/02/17 20:30:00,1.33791,16.930,,,
1476,06/02/17 20:45:00,1.33616,16.933,,,
1477,06/02/17 21:00:00,1.33444,16.938,,,
1478,06/02/17 21:15:00,1.33627,16.938,,,
1479,06/02/17 21:30:00,1.33494,16.930,,,
1480,06/02/17 21:45:00,1.33330,16.920,,,
1481,06/02/17 22:00:00,1.33017,16.902,,,
1482,06/02/17 22:15:00,1.32940,16.880,,,
1483,06/02/17 22:30:00,1.32364,16.850,,,
1484,06/02/17 22:45:00,1.32071,16.814,,,
1485,06/02/17 23:00:00,1.31739,16.777,,,
1486,06/02/17 23:15:00,1.31361,16.737,,,
1487,06/02/17 23:30:00,1.30797,16.689,,,
1488,06/02/17 23:45:00,1.30339,16.640,,,
1489,06/03/17 00:00:00,1.29862,16.591,,,
1490,06/03/17 00:15:00,1.29393,16.542,,,
1491,06/03/17 00:30:00,1.28878,16.493,,,
1492,06/03/17 00:45:00,1.28412,16.446,,,
1493,06/03/17 01:00:00,1.27825,16.399,,,
1494,06/03/17 01:15:00,1.27394,16.347,,,
1495,06/03/17 01:30:00,1.26837,16.301,,,
1496,06/03/17 01:45:00,1.26432,16.250,,,
1497,06/03/17 02:00:00,1.25803,16.196,,,
1498,06/03/17 02:15:00,1.25219,16.143,,,
1499,06/03/17 02:30:00,1.24495,16.089,,,
1500,06/03/17 02:45:00,1.23911,16.038,,,
1501,06/03/17 03:00:00,1.23442,15.988,,,
1502,06/03/17 03:15:00,1.23110,15.934,,,
1503,06/03/17 03:30:00,1.22648,15.880,,,
1504,06/03/17 03:45:00,1.22038,15.831,,,
1505,06/03/17 04:00:00,1.21603,15.791,,,
1506,06/03/17 04:15:00,1.21309,15.754,,,
1507,06/03/17 04:30:00,1.20783,15.721,,,
1508,06/03/17 04:45:00,1.20470,15.688,,,
1509,06/03/17 05:00:00,1.20127,15.660,,,
1510,06/03/17 05:15:00,1.19951,15.633,,,
1511,06/03/17 05:30:00,1.19562,15.609,,,
1512,06/03/17 05:45:00,1.19326,15.588,,,
1513,06/03/17 06:00:00,1.19387,15.570,,,
1514,06/03/17 06:15:00,1.19287,15.560,,,
1515,06/03/17 06:30:00,1.19017,15.548,,,
1516,06/03/17 06:45:00,1.18887,15.539,,,
1517,06/03/17 07:00:00,1.18841,15.528,,,
1518,06/03/17 07:15:00,1.18879,15.523,,,
1519,06/03/17 07:30:00,1.18929,15.518,,,
1520,06/03/17 07:45:00,1.18853,15.511,,,
1521,06/03/17 08:00:00,1.18982,15.499,,,
1522,06/03/17 08:15:00,1.18929,15.482,,,
1523,06/03/17 08:30:00,1.18856,15.469,,,
1524,06/03/17 08:45:00,1.18570,15.455,,,
1525,06/03/17 09:00:00,1.18616,15.439,,,
1526,06/03/17 09:15:00,1.18711,15.426,,,
1527,06/03/17 09:30:00,1.18666,15.415,,,
1528,06/03/17 09:45:00,1.18486,15.400,,,
1529,06/03/17 10:00:00,1.18288,15.385,,,
1530,06/03/17 10:15:00,1.18418,15.378,,,
1531,06/03/17 10:30:00,1.18425,15.370,,,
1532,06/03/17 10:45:00,1.18486,15.358,,,
1533,06/03/17 11:00:00,1.18418,15.348,,,
1534,06/03/17 11:15:00,1.18475,15.349,,,
1535,06/03/17 11:30:00,1.18585,15.358,,,
1536,06/03/17 11:45:00,1.18986,15.376,,,
1537,06/03/17 12:00:00,1.19215,15.391,,,
1538,06/03/17 12:15:00,1.19310,15.409,,,
1539,06/03/17 12:30:00,1.19947,15.423,,,
1540,06/03/17 12:45:00,1.20119,15.431,,,
1541,06/03/17 13:00:00,1.20260,15.445,,,
1542,06/03/17 13:15:00,1.20481,15.460,,,
1543,06/03/17 13:30:00,1.20695,15.469,,,
1544,06/03/17 13:45:00,1.20760,15.476,,,
1545,06/03/17 14:00:00,1.21050,15.479,,,
1546,06/03/17 14:15:00,1.20821,15.487,,,
1547,06/03/17 14:30:00,1.21050,15.497,,,
1548,06/03/17 14:45:00,1.21038,15.502,,,
1549,06/03/17 15:00:00,1.20912,15.509,,,
1550,06/03/17 15:15:00,1.20844,15.514,,,
1551,06/03/17 15:30:00,1.20905,15.515,,,
1552,06/03/17 15:45:00,1.20645,15.515,,,
1553,06/03/17 16:00:00,1.20481,15.517,,,
1554,06/03/17 16:15:00,1.20108,15.521,,,
1555,06/03/17 16:30:00,1.19860,15.523,,,
1556,06/03/17 16:45:00,1.19596,15.528,,,
1557,06/03/17 17:00:00,1.19535,15.536,,,
1558,06/03/17 17:15:00,1.19280,15.545,,,
1559,06/03/17 17:30:00,1.19287,15.554,,,
1560,06/03/17 17:45:00,1.19383,15.561,,,
1561,06/03/17 18:00:00,1.19612,15.569,,,
1562,06/03/17 18:15:00,1.19547,15.564,,,
1563,06/03/17 18:30:00,1.19551,15.551,,,
1564,06/03/17 18:45:00,1.18978,15.536,,,
1565,06/03/17 19:00:00,1.18902,15.527,,,
1566,06/03/17 19:15:00,1.18872,15.515,,,
1567,06/03/17 19:30:00,1.18986,15.520,,,
1568,06/03/17 19:45:00,1.18433,15.491,,,
1569,06/03/17 20:00:00,1.18345,15.458,,,
1570,06/03/17 20:15:00,1.18544,15.482,,,
1571,06/03/17 20:30:00,1.17899,15.430,,,
1572,06/03/17 20:45:00,1.17216,15.366,,,
1573,06/03/17 21:00:00,1.16876,15.314,,,
1574,06/03/17 21:15:00,1.16312,15.266,,,
1575,06/03/17 21:30:00,1.16175,15.228,,,
1576,06/03/17 21:45:00,1.15530,15.194,,,
1577,06/03/17 22:00:00,1.15114,15.152,,,
1578,06/03/17 22:15:00,1.14897,15.113,,,
1579,06/03/17 22:30:00,1.14466,15.072,,,
1580,06/03/17 22:45:00,1.13951,15.028,,,
1581,06/03/17 23:00:00,1.13451,14.975,,,
1582,06/03/17 23:15:00,1.12894,14.915,,,
1583,06/03/17 23:30:00,1.12417,14.849,,,
1584,06/03/17 23:45:00,1.11723,14.771,,,
1585,06/04/17 00:00:00,1.10849,14.696,,,
1586,06/04/17 00:15:00,1.10273,14.622,,,
1587,06/04/17 00:30:00,1.09361,14.550,,,
1588,06/04/17 00:45:00,1.08709,14.475,,,
1589,06/04/17 01:00:00,1.07923,14.400,,,
1590,06/04/17 01:15:00,1.07195,14.322,,,
1591,06/04/17 01:30:00,1.06336,14.244,,,
1592,06/04/17 01:45:00,1.05638,14.173,,,
1593,06/04/17 02:00:00,1.05116,14.104,,,
1594,06/04/17 02:15:00,1.04326,14.039,,,
1595,06/04/17 02:30:00,1.03716,13.972,,,
1596,06/04/17 02:45:00,1.03151,13.906,,,
1597,06/04/17 03:00:00,1.02552,13.837,,,
1598,06/04/17 03:15:00,1.02003,13.774,,,
1599,06/04/17 03:30:00,1.01488,13.714,,,
1600,06/04/17 03:45:00,1.00881,13.651,,,
1601,06/04/17 04:00:00,1.00298,13.581,,,
1602,06/04/17 04:15:00,0.99683,13.512,,,
1603,06/04/17 04:30:00,0.99126,13.443,,,
1604,06/04/17 04:45:00,0.98528,13.374,,,
1605,06/04/17 05:00:00,0.97971,13.308,,,
1606,06/04/17 05:15:00,0.97524,13.242,,,
1607,06/04/17 05:30:00,0.96956,13.183,,,
1608,06/04/17 05:45:00,0.96674,13.132,,,
1609,06/04/17 06:00:00,0.96376,13.084,,,
1610,06/04/17 06:15:00,0.96136,13.041,,,
1611,06/04/17 06:30:00,0.96006,13.007,,,
1612,06/04/17 06:45:00,0.96036,12.977,,,
1613,06/04/17 07:00:00,0.96006,12.957,,,
1614,06/04/17 07:15:00,0.96120,12.944,,,
1615,06/04/17 07:30:00,0.96521,12.945,,,
1616,06/04/17 07:45:00,0.96815,12.939,,,
1617,06/04/17 08:00:00,0.97089,12.929,,,
1618,06/04/17 08:15:00,0.97559,12.945,,,
1619,06/04/17 08:30:00,0.97879,12.959,,,
1620,06/04/17 08:45:00,0.98383,12.956,,,
1621,06/04/17 09:00:00,0.98821,12.966,,,
1622,06/04/17 09:15:00,0.99168,12.966,,,
1623,06/04/17 09:30:00,0.99920,12.983,,,
1624,06/04/17 09:45:00,1.00423,12.992,,,
1625,06/04/17 10:00:00,1.01247,13.013,,,
1626,06/04/17 10:15:00,1.01457,13.025,,,
1627,06/04/17 10:30:00,1.01659,13.025,,,
1628,06/04/17 10:45:00,1.02037,13.019,,,
1629,06/04/17 11:00:00,1.01995,13.010,,,
1630,06/04/17 11:15:00,1.02724,13.038,,,
1631,06/04/17 11:30:00,1.02861,13.057,,,
1632,06/04/17 11:45:00,1.03880,13.091,,,
1633,06/04/17 12:00:00,1.04437,13.142,,,
1634,06/04/17 12:15:00,1.05375,13.195,,,
1635,06/04/17 12:30:00,1.06401,13.249,,,
1636,06/04/17 12:45:00,1.07156,13.284,,,
1637,06/04/17 13:00:00,1.06771,13.294,,,
1638,06/04/17 13:15:00,1.07504,13.338,,,
1639,06/04/17 13:30:00,1.08118,13.388,,,
1640,06/04/17 13:45:00,1.08907,13.434,,,
1641,06/04/17 14:00:00,1.09434,13.487,,,
1642,06/04/17 14:15:00,1.10235,13.547,,,
1643,06/04/17 14:30:00,1.11078,13.610,,,
1644,06/04/17 14:45:00,1.11849,13.679,,,
1645,06/04/17 15:00:00,1.12665,13.733,,,
1646,06/04/17 15:15:00,1.13310,13.796,,,
1647,06/04/17 15:30:00,1.14050,13.847,,,
1648,06/04/17 15:45:00,1.14591,13.903,,,
1649,06/04/17 16:00:00,1.15007,13.958,,,
1650,06/04/17 16:15:00,1.15923,14.021,,,
1651,06/04/17 16:30:00,1.16747,14.084,,,
1652,06/04/17 16:45:00,1.17620,14.153,,,
1653,06/04/17 17:00:00,1.18288,14.223,,,
1654,06/04/17 17:15:00,1.18940,14.298,,,
1655,06/04/17 17:30:00,1.19799,14.361,,,
1656,06/04/17 17:45:00,1.20428,14.418,,,
1657,06/04/17 18:00:00,1.20821,14.474,,,
1658,06/04/17 18:15:00,1.21252,14.541,,,
1659,06/04/17 18:30:00,1.21778,14.569,,,
1660,06/04/17 18:45:00,1.22339,14.625,,,
1661,06/04/17 19:00:00,1.22648,14.662,,,
1662,06/04/17 19:15:00,1.23213,14.716,,,
1663,06/04/17 19:30:00,1.23484,14.744,,,
1664,06/04/17 19:45:00,1.23503,14.776,,,
1665,06/04/17 20:00:00,1.23461,14.791,,,
1666,06/04/17 20:15:00,1.23312,14.804,,,
1667,06/04/17 20:30:00,1.22786,14.801,,,
1668,06/04/17 20:45:00,1.22351,14.789,,,
1669,06/04/17 21:00:00,1.22011,14.765,,,
1670,06/04/17 21:15:00,1.21607,14.728,,,
1671,06/04/17 21:30:00,1.20909,14.680,,,
1672,06/04/17 21:45:00,1.20172,14.628,,,
1673,06/04/17 22:00:00,1.19619,14.571,,,
1674,06/04/17 22:15:00,1.18738,14.514,,,
1675,06/04/17 22:30:00,1.18063,14.454,,,
1676,06/04/17 22:45:00,1.17365,14.399,,,
1677,06/04/17 23:00:00,1.16720,14.342,,,
1678,06/04/17 23:15:00,1.16056,14.288,,,
1679,06/04/17 23:30:00,1.15194,14.226,,,
1680,06/04/17 23:45:00,1.14363,14.167,,,
1681,06/05/17 00:00:00,1.13741,14.107,,,
1682,06/05/17 00:15:00,1.13069,14.048,,,
1683,06/05/17 00:30:00,1.12413,13.984,,,
1684,06/05/17 00:45:00,1.11616,13.922,,,
1685,06/05/17 01:00:00,1.10876,13.859,,,
1686,06/05/17 01:15:00,1.10067,13.799,,,
1687,06/05/17 01:30:00,1.09380,13.739,,,
1688,06/05/17 01:45:00,1.08705,13.681,,,
1689,06/05/17 02:00:00,1.08049,13.626,,,
1690,06/05/17 02:15:00,1.07446,13.575,,,
1691,06/05/17 02:30:00,1.07027,13.527,,,
1692,06/05/17 02:45:00,1.06447,13.476,,,
1693,06/05/17 03:00:00,1.05810,13.430,,,
1694,06/05/17 03:15:00,1.05219,13.383,,,
1695,06/05/17 03:30:00,1.04829,13.336,,,
1696,06/05/17 03:45:00,1.04406,13.294,,,
1697,06/05/17 04:00:00,1.03849,13.249,,,
1698,06/05/17 04:15:00,1.03510,13.203,,,
1699,06/05/17 04:30:00,1.02892,13.157,,,
1700,06/05/17 04:45:00,1.02564,13.109,,,
1701,06/05/17 05:00:00,1.02075,13.066,,,
1702,06/05/17 05:15:00,1.01549,13.017,,,
1703,06/05/17 05:30:00,1.01137,12.972,,,
1704,06/05/17 05:45:00,1.00626,12.935,,,
1705,06/05/17 06:00:00,1.00385,12.898,,,
1706,06/05/17 06:15:00,1.00137,12.867,,,
1707,06/05/17 06:30:00,0.99702,12.840,,,
1708,06/05/17 06:45:00,0.99702,12.821,,,
1709,06/05/17 07:00:00,0.99783,12.817,,,
1710,06/05/17 07:15:00,1.00217,12.834,,,
1711,06/05/17 07:30:00,1.00805,12.862,,,
1712,06/05/17 07:45:00,1.01350,12.889,,,
1713,06/05/17 08:00:00,1.02186,12.930,,,
1714,06/05/17 08:15:00,1.02914,12.956,,,
1715,06/05/17 08:30:00,1.03899,13.001,,,
1716,06/05/17 08:45:00,1.04608,13.034,,,
1717,06/05/17 09:00:00,0.00080,13.066,,,
1718,06/05/17 09:15:00,0.00084,13.102,,,
1719,06/05/17 09:30:00,0.00084,13.141,,,
1720,06/05/17 09:45:00,1.01156,13.178,,,
1721,06/05/17 10:00:00,0.00084,13.210,,,
1722,06/05/17 10:15:00,0.00088,13.236,,,
1723,06/05/17 10:30:00,0.00080,13.267,,,
1724,06/05/17 10:45:00,0.00088,13.294,,,
1725,06/05/17 11:00:00,0.00088,13.326,,,
1726,06/05/17 11:15:00,0.00088,13.356,,,
1727,06/05/17 11:30:00,0.00088,13.391,,,
1728,06/05/17 11:45:00,0.00088,13.431,,,
1729,06/05/17 12:00:00,0.00088,13.467,,,
1730,06/05/17 12:15:00,0.00088,13.520,,,
1731,06/05/17 12:30:00,0.00088,13.581,,,
1732,06/05/17 12:45:00,0.00088,13.642,,,
1733,06/05/17 13:00:00,0.00076,13.718,,,
1734,06/05/17 13:15:00,0.00088,13.774,,,
1735,06/05/17 13:30:00,1.17212,13.801,,,
1736,06/05/17 13:45:00,0.00092,13.843,,,
1737,06/05/17 14:00:00,0.00080,13.909,,,
1738,06/05/17 14:15:00,0.00088,13.970,,,
1739,06/05/17 14:30:00,0.00069,14.027,,,
1740,06/05/17 14:45:00,0.00092,14.117,,,
1741,06/05/17 15:00:00,0.00088,14.204,,,
1742,06/05/17 15:15:00,0.00092,14.279,,,
1743,06/05/17 15:30:00,1.23888,14.363,,,
1744,06/05/17 15:45:00,0.00084,14.439,,,
1745,06/05/17 16:00:00,0.00072,14.521,,,
1746,06/05/17 16:15:00,1.22885,14.581,,,
1747,06/05/17 16:30:00,1.26627,14.679,,,
1748,06/05/17 16:45:00,1.27474,14.732,,,
1749,06/05/17 17:00:00,0.00057,14.779,,,
1750,06/05/17 17:15:00,0.00061,14.855,,,
1751,06/05/17 17:30:00,1.17124,14.912,,,
1752,06/05/17 17:45:00,1.25322,14.988,,,
1753,06/05/17 18:00:00,0.00088,15.037,,,
1754,06/05/17 18:15:00,0.00092,15.105,,,
1755,06/05/17 18:30:00,0.00092,15.163,,,
1756,06/05/17 18:45:00,1.31262,15.203,,,
1757,06/05/17 19:00:00,1.31468,15.234,,,
1758,06/05/17 19:15:00,1.31601,15.275,,,
1759,06/05/17 19:30:00,1.32010,15.327,,,
1760,06/05/17 19:45:00,1.32284,15.346,,,
1761,06/05/17 20:00:00,1.32372,15.369,,,
1762,06/05/17 20:15:00,1.32223,15.382,,,
1763,06/05/17 20:30:00,1.32208,15.394,,,
1764,06/05/17 20:45:00,1.32033,15.399,,,
1765,06/05/17 21:00:00,1.31796,15.393,,,
1766,06/05/17 21:15:00,1.31552,15.382,,,
1767,06/05/17 21:30:00,1.31243,15.367,,,
1768,06/05/17 21:45:00,1.30968,15.343,,,
1769,06/05/17 22:00:00,1.30552,15.317,,,
1770,06/05/17 22:15:00,1.30117,15.284,,,
1771,06/05/17 22:30:00,1.29534,15.249,,,
1772,06/05/17 22:45:00,1.29080,15.215,,,
1773,06/05/17 23:00:00,1.28580,15.181,,,
1774,06/05/17 23:15:00,1.28264,15.142,,,
1775,06/05/17 23:30:00,1.27657,15.105,,,
1776,06/05/17 23:45:00,1.27115,15.069,,,
1777,06/06/17 00:00:00,1.26871,15.036,,,
1778,06/06/17 00:15:00,1.26287,15.004,,,
1779,06/06/17 00:30:00,1.26112,14.976,,,
1780,06/06/17 00:45:00,1.25998,14.945,,,
1781,06/06/17 01:00:00,1.25345,14.895,,,
1782,06/06/17 01:15:00,1.24987,14.845,,,
1783,06/06/17 01:30:00,1.24399,14.843,,,
1784,06/06/17 01:45:00,1.23404,14.782,,,
1785,06/06/17 02:00:00,1.23224,14.756,,,
1786,06/06/17 02:15:00,1.22633,14.744,,,
1787,06/06/17 02:30:00,1.21717,14.670,,,
1788,06/06/17 02:45:00,1.21084,14.611,,,
1789,06/06/17 03:00:00,1.20073,14.559,,,
1790,06/06/17 03:15:00,1.19554,14.509,,,
1791,06/06/17 03:30:00,1.19673,14.465,,,
1792,06/06/17 03:45:00,1.18448,14.423,,,
1793,06/06/17 04:00:00,1.18307,14.375,,,
1794,06/06/17 04:15:00,1.17674,14.325,,,
1795,06/06/17 04:30:00,1.16781,14.283,,,
1796,06/06/17 04:45:00,1.16548,14.246,,,
1797,06/06/17 05:00:00,1.15873,14.213,,,
1798,06/06/17 05:15:00,1.15644,14.180,,,
1799,06/06/17 05:30:00,1.15095,14.146,,,
1800,06/06/17 05:45:00,1.14988,14.114,,,
1801,06/06/17 06:00:00,1.15484,14.171,,,
1802,06/06/17 06:15:00,1.16094,14.128,,,
1803,06/06/17 06:30:00,1.15644,14.069,,,
1804,06/06/17 06:45:00,1.14862,14.014,,,
1805,06/06/17 07:00:00,1.13790,13.943,,,
1806,06/06/17 07:15:00,1.13600,13.859,,,
1807,06/06/17 07:30:00,1.13138,13.807,,,
1808,06/06/17 07:45:00,1.12970,13.780,,,
1809,06/06/17 08:00:00,1.13027,13.742,,,
1810,06/06/17 08:15:00,1.13008,13.714,,,
1811,06/06/17 08:30:00,1.12356,13.679,,,
1812,06/06/17 08:45:00,1.12070,13.649,,,
1813,06/06/17 09:00:00,1.12409,13.604,,,
1814,06/06/17 09:15:00,1.12737,13.595,,,
1815,06/06/17 09:30:00,1.12932,13.565,,,
1816,06/06/17 09:45:00,1.12211,13.530,,,
1817,06/06/17 10:00:00,1.12287,13.521,,,
1818,06/06/17 10:15:00,1.12516,13.517,,,
1819,06/06/17 10:30:00,1.12459,13.532,,,
1820,06/06/17 10:45:00,1.12451,13.512,,,
1821,06/06/17 11:00:00,1.11688,13.458,,,
1822,06/06/17 11:15:00,1.11425,13.424,,,
1823,06/06/17 11:30:00,1.10353,13.391,,,
1824,06/06/17 11:45:00,1.11563,13.418,,,
1825,06/06/17 12:00:00,1.12024,13.419,,,
1826,06/06/17 12:15:00,1.11200,13.392,,,
1827,06/06/17 12:30:00,1.11677,13.400,,,
1828,06/06/17 12:45:00,1.11170,13.385,,,
1829,06/06/17 13:00:00,1.11097,13.368,,,
1830,06/06/17 13:15:00,1.10975,13.339,,,
1831,06/06/17 13:30:00,1.10285,13.338,,,
1832,06/06/17 13:45:00,1.10174,13.320,,,
1833,06/06/17 14:00:00,1.11868,13.362,,,
1834,06/06/17 14:15:00,1.12058,13.398,,,
1835,06/06/17 14:30:00,1.13436,13.449,,,
1836,06/06/17 14:45:00,1.12680,13.439,,,
1837,06/06/17 15:00:00,1.12928,13.463,,,
1838,06/06/17 15:15:00,1.13375,13.479,,,
1839,06/06/17 15:30:00,1.13710,13.473,,,
1840,06/06/17 15:45:00,1.13081,13.458,,,
1841,06/06/17 16:00:00,1.12787,13.467,,,
1842,06/06/17 16:15:00,1.13115,13.469,,,
1843,06/06/17 16:30:00,1.12493,13.437,,,
1844,06/06/17 16:45:00,1.11532,13.409,,,
1845,06/06/17 17:00:00,1.11585,13.374,,,
1846,06/06/17 17:15:00,1.11109,13.353,,,
1847,06/06/17 17:30:00,1.11463,13.341,,,
1848,06/06/17 17:45:00,1.10967,13.371,,,
1849,06/06/17 18:00:00,1.13695,13.617,,,
1850,06/06/17 18:15:00,1.11990,13.559,,,
1851,06/06/17 18:30:00,1.11597,13.467,,,
1852,06/06/17 18:45:00,1.12680,13.532,,,
1853,06/06/17 19:00:00,1.12169,13.475,,,
1854,06/06/17 19:15:00,1.10853,13.371,,,
1855,06/06/17 19:30:00,1.13401,13.649,,,
1856,06/06/17 19:45:00,1.11742,13.517,,,
1857,06/06/17 20:00:00,1.10685,13.424,,,
1858,06/06/17 20:15:00,1.10254,13.357,,,
1859,06/06/17 20:30:00,1.10113,13.323,,,
1860,06/06/17 20:45:00,1.09548,13.281,,,
1861,06/06/17 21:00:00,1.08930,13.239,,,
1862,06/06/17 21:15:00,1.08167,13.200,,,
1863,06/06/17 21:30:00,1.07946,13.162,,,
1864,06/06/17 21:45:00,1.07782,13.127,,,
1865,06/06/17 22:00:00,1.07359,13.088,,,
1866,06/06/17 22:15:00,1.06481,13.054,,,
1867,06/06/17 22:30:00,1.06100,13.019,,,
