ID,ak,n,ss,l,r,temp1_rmse,temp1_bias,temp1_rbias,temp1_correlation,temp2_rmse,temp2_bias,temp2_rbias,temp2_correlation,temp3_rmse,temp3_bias,temp3_rbias,temp3_correlation
70,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.25D+01,0.50D+04,0.487205,-0.380372,-0.026021,0.975654,0.182785,-0.150449,-0.010651,0.995611
71,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.35D+04,0.506337,-0.386432,-0.026425,0.972503,0.220766,-0.160698,-0.011369,0.990859
72,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.50D+04,0.499862,-0.384978,-0.026328,0.973711,0.207977,-0.158427,-0.011210,0.992726
73,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.35D+04,0.519032,-0.403270,-0.027544,0.972633,0.216552,-0.171596,-0.012130,0.993052
74,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.50D+04,0.510736,-0.401117,-0.027401,0.974099,0.200064,-0.167737,-0.011861,0.995216
75,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.35D+04,0.528643,-0.405567,-0.027697,0.970836,0.235936,-0.175514,-0.012404,0.990172
76,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.50D+04,0.522223,-0.404208,-0.027607,0.972082,0.223363,-0.173261,-0.012247,0.992114
77,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.100,0.25D+01,0.35D+04,0.494475,-0.382150,-0.026140,0.974377,0.196638,-0.153483,-0.010864,0.993903
78,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.100,0.25D+01,0.50D+04,0.486485,-0.379918,-0.025991,0.975715,0.180641,-0.149614,-0.010593,0.995817
79,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.100,0.40D+01,0.35D+04,0.505371,-0.386081,-0.026401,0.972653,0.218398,-0.160119,-0.011328,0.991191
80,0.50D-11,0.100,0.25D+01,0.25D+04,0.10D-12,0.100,0.40D+01,0.50D+04,0.499077,-0.384642,-0.026306,0.973819,0.205978,-0.157835,-0.011168,0.992974
