#,P2Date,H2,TP2
128,15/04/2022 21:45:00,0.03047929,13.184
129,15/04/2022 22:00:00,0.026615385,13.072
130,15/04/2022 22:15:00,0.026414201,12.948
131,15/04/2022 22:30:00,0.020142012,12.82
132,15/04/2022 22:45:00,0.029147929,12.693
133,15/04/2022 23:00:00,0.023840237,12.567
134,15/04/2022 23:15:00,0.027431953,12.437
135,15/04/2022 23:30:00,0.024609467,12.308
136,15/04/2022 23:45:00,0.016485207,12.181
137,16/04/2022 00:00:00,0.020431953,12.063
138,16/04/2022 00:15:00,0.020840237,11.95
139,16/04/2022 00:30:00,0.018674556,11.84
140,16/04/2022 00:45:00,0.023976331,11.743
141,16/04/2022 01:00:00,0.023278107,11.649
142,16/04/2022 01:15:00,0.020704142,11.564
143,16/04/2022 01:30:00,0.023207101,11.485
144,16/04/2022 01:45:00,0.016822485,11.412
145,16/04/2022 02:00:00,0.023615385,11.339
146,16/04/2022 02:15:00,0.02347929,11.272
147,16/04/2022 02:30:00,0.020704142,11.203
148,16/04/2022 02:45:00,0.018964497,11.139
149,16/04/2022 03:00:00,0.020159763,11.073
150,16/04/2022 03:15:00,0.021852071,11.014
151,16/04/2022 03:30:00,0.022307692,10.959
152,16/04/2022 03:45:00,0.014698225,10.904
153,16/04/2022 04:00:00,0.018378698,10.849
154,16/04/2022 04:15:00,0.019213018,10.797
155,16/04/2022 04:30:00,0.023952663,10.747
156,16/04/2022 04:45:00,0.024609467,10.701
157,16/04/2022 05:00:00,0.015852071,10.654
158,16/04/2022 05:15:00,0.022692308,10.608
159,16/04/2022 05:30:00,0.01939645,10.566
160,16/04/2022 05:45:00,0.019372781,10.527
161,16/04/2022 06:00:00,0.025059172,10.495
162,16/04/2022 06:15:00,0.020568047,10.473
163,16/04/2022 06:30:00,0.017431953,10.462
164,16/04/2022 06:45:00,0.013142012,10.462
165,16/04/2022 07:00:00,0.016639053,10.47
166,16/04/2022 07:15:00,0.018988166,10.493
167,16/04/2022 07:30:00,0.017408284,10.525
168,16/04/2022 07:45:00,0.019662722,10.573
169,16/04/2022 08:00:00,0.017224852,10.631
170,16/04/2022 08:15:00,0.01912426,10.704
171,16/04/2022 08:30:00,0.018579882,10.788
172,16/04/2022 08:45:00,0.02135503,10.883
173,16/04/2022 09:00:00,0.021964497,10.983
174,16/04/2022 09:15:00,0.019284024,11.087
175,16/04/2022 09:30:00,0.019597633,11.193
176,16/04/2022 09:45:00,0.020071006,11.295
177,16/04/2022 10:00:00,0.024112426,11.405
178,16/04/2022 10:15:00,0.017295858,11.526
179,16/04/2022 10:30:00,0.02160355,11.654
180,16/04/2022 10:45:00,0.022804734,11.787
181,16/04/2022 11:00:00,0.024881657,11.919
182,16/04/2022 11:15:00,0.019621302,12.056
183,16/04/2022 11:30:00,0.021627219,12.195
184,16/04/2022 11:45:00,0.02695858,12.334
185,16/04/2022 12:00:00,0.018556213,12.474
186,16/04/2022 12:15:00,0.026597633,12.61
187,16/04/2022 12:30:00,0.02212426,12.752
188,16/04/2022 12:45:00,0.01860355,12.888
189,16/04/2022 13:00:00,0.025284024,13.031
190,16/04/2022 13:15:00,0.026798817,13.16
191,16/04/2022 13:30:00,0.021923077,13.294
192,16/04/2022 13:45:00,0.024289941,13.422
193,16/04/2022 14:00:00,0.020745562,13.548
194,16/04/2022 14:15:00,0.016822485,13.658
195,16/04/2022 14:30:00,0.016502959,13.762
196,16/04/2022 14:45:00,0.023207101,13.846
197,16/04/2022 15:00:00,0.020905325,13.922
198,16/04/2022 15:15:00,0.028331361,13.993
199,16/04/2022 15:30:00,0.02104142,14.051
200,16/04/2022 15:45:00,0.020071006,14.111
201,16/04/2022 16:00:00,0.023976331,14.167
202,16/04/2022 16:15:00,0.024585799,14.208
203,16/04/2022 16:30:00,0.022307692,14.235
204,16/04/2022 16:45:00,0.021017751,14.247
205,16/04/2022 17:00:00,0.024088757,14.244
206,16/04/2022 17:15:00,0.022893491,14.226
207,16/04/2022 17:30:00,0.020183432,14.195
208,16/04/2022 17:45:00,0.025869822,14.155
209,16/04/2022 18:00:00,0.023680473,14.107
210,16/04/2022 18:15:00,0.01943787,14.053
211,16/04/2022 18:30:00,0.026278107,13.99
212,16/04/2022 18:45:00,0.024248521,13.915
213,16/04/2022 19:00:00,0.018763314,13.832
214,16/04/2022 19:15:00,0.027698225,13.742
215,16/04/2022 19:30:00,0.025420118,13.638
216,16/04/2022 19:45:00,0.021899408,13.535
217,16/04/2022 20:00:00,0.017224852,13.433
218,16/04/2022 20:15:00,0.029053254,13.323
219,16/04/2022 20:30:00,0.020994083,13.206
220,16/04/2022 20:45:00,0.023591716,13.079
221,16/04/2022 21:00:00,0.02156213,12.953
222,16/04/2022 21:15:00,0.018242604,12.828
223,16/04/2022 21:30:00,0.011065089,12.701
224,16/04/2022 21:45:00,0.027384615,12.577
225,16/04/2022 22:00:00,0.018514793,12.453
226,16/04/2022 22:15:00,0.030994083,12.331
227,16/04/2022 22:30:00,0.026615385,12.208
228,16/04/2022 22:45:00,0.023751479,12.093
229,16/04/2022 23:00:00,0.02160355,11.98
230,16/04/2022 23:15:00,0.022035503,11.871
231,16/04/2022 23:30:00,0.022893491,11.766
232,16/04/2022 23:45:00,0.009869822,11.666
233,17/04/2022 00:00:00,0.019532544,11.566
234,17/04/2022 00:15:00,0.020615385,11.472
235,17/04/2022 00:30:00,0.017071006,11.377
236,17/04/2022 00:45:00,0.022372781,11.292
237,17/04/2022 01:00:00,0.021224852,11.209
238,17/04/2022 01:15:00,0.02183432,11.132
239,17/04/2022 01:30:00,0.014065089,11.058
240,17/04/2022 01:45:00,0.011609467,10.986
241,17/04/2022 02:00:00,0.02047929,10.916
242,17/04/2022 02:15:00,0.013816568,10.849
243,17/04/2022 02:30:00,0.023455621,10.777
244,17/04/2022 02:45:00,0.024224852,10.707
245,17/04/2022 03:00:00,0.017816568,10.638
246,17/04/2022 03:15:00,0.017792899,10.571
247,17/04/2022 03:30:00,0.019076923,10.502
248,17/04/2022 03:45:00,0.021337278,10.436
249,17/04/2022 04:00:00,0.015218935,10.374
