Temp1,Temp2,Temp3,Time,dates
15.3048474709718,15.286438863421996,15.173386977984308,900.0,2022-05-01 14:15:00
15.3287353326346,15.328145052465588,15.310191717962857,1800.0,2022-05-01 14:30:00
15.356413129507564,15.348806642510915,15.341448334404596,2700.0,2022-05-01 14:45:00
15.383545913012329,15.379081723801004,15.372687602881845,3600.0,2022-05-01 15:00:00
15.375137763697165,15.375792796623228,15.375470712521452,4500.0,2022-05-01 15:15:00
15.364281588300834,15.369254053467236,15.37200012033113,5400.0,2022-05-01 15:30:00
15.357820455351836,15.35034116616698,15.350272822698876,6300.0,2022-05-01 15:45:00
15.35412820566469,15.355881095399283,15.355516421761518,7200.0,2022-05-01 16:00:00
15.35502915744406,15.356475447587318,15.357006353115764,8100.0,2022-05-01 16:15:00
15.35483859307318,15.350082572593374,15.349137710620893,9000.0,2022-05-01 16:30:00
15.336488582478522,15.344024926560095,15.347402279589812,9900.0,2022-05-01 16:45:00
15.30256644885174,15.307169320319726,15.314275978406624,10800.0,2022-05-01 17:00:00
15.252949402970312,15.262418133063534,15.272828664272469,11700.0,2022-05-01 17:15:00
15.192203299266446,15.205201563962463,15.219285417026445,12600.0,2022-05-01 17:30:00
15.11757418578888,15.138067041602085,15.15657854413662,13500.0,2022-05-01 17:45:00
15.034454711727427,15.04592641113395,15.066305150423856,14400.0,2022-05-01 18:00:00
14.947872288933958,14.969294037521912,14.991037536714805,15300.0,2022-05-01 18:15:00
14.868484239118414,14.879829035404567,14.902334488310927,16200.0,2022-05-01 18:30:00
14.807517550347288,14.825767535544449,14.844724652042313,17100.0,2022-05-01 18:45:00
14.7562638471254,14.772604354131678,14.790440640584704,18000.0,2022-05-01 19:00:00
14.712062071669312,14.725520333743413,14.741130433078805,18900.0,2022-05-01 19:15:00
14.665959895628022,14.674873222598473,14.689449836329556,19800.0,2022-05-01 19:30:00
14.615325739530409,14.63179925681682,14.647219801519316,20700.0,2022-05-01 19:45:00
14.55160662207842,14.572129278047273,14.591847908110037,21600.0,2022-05-01 20:00:00
14.478557156737278,14.492525098152027,14.515493264027274,22500.0,2022-05-01 20:15:00
14.407932540439344,14.432200528387552,14.455181550130332,23400.0,2022-05-01 20:30:00
14.352371198667834,14.368883313190524,14.39065967576158,24300.0,2022-05-01 20:45:00
14.322947007481504,14.33848768408698,14.353295584157362,25200.0,2022-05-01 21:00:00
14.307256116495786,14.3099039432511,14.318950948963105,26100.0,2022-05-01 21:15:00
14.303944576990808,14.301760541088717,14.304169832527103,27000.0,2022-05-01 21:30:00
14.309204593511016,14.316290575988967,14.316962030343475,27900.0,2022-05-01 21:45:00
14.317739316331956,14.315089841559596,14.31482968491231,28800.0,2022-05-01 22:00:00
14.324742284399909,14.320451430070968,14.317878116184795,29700.0,2022-05-01 22:15:00
14.338768157095924,14.337439501747552,14.333711810889255,30600.0,2022-05-01 22:30:00
14.36038506203966,14.35254062777734,14.346651975232865,31500.0,2022-05-01 22:45:00
