-0.0326068584691974 0
-0.0336869246597404 0
-0.0346821747769745 0
-0.0369751935911465 0
-0.0392921266048974 0
-0.039405779359154 0
-0.0402825343221757 0
-0.041076894289268 0
-0.0399941109375257 0
-0.0392705516849043 0
-0.0376154686155897 0
-0.0373827287846781 0
-0.0372210590582529 0
-0.0363313378862708 0
-0.0360826462759728 0
-0.0355188737168367 0
-0.0343812142458113 0
-0.0347481316203061 0
-0.0339255530981187 0
-0.0334492596502904 0
-0.0320037822173678 0
-0.0296360883764447 0
-0.0297479389147661 0
-0.0290925714618169 0
-0.0285971251521637 0
-0.0289585817556529 0
-0.0285697943581339 0
-0.0295109214221425 0
-0.0294833756064946 0
-0.030700955118067 0
-0.0302596318616395 0
-0.0308619521050449 0
-0.0315449995782552 0
-0.0308160603716329 0
-0.0332994513885645 0
-0.0327533253139409 0
-0.0333795597569252 0
-0.0336098246324544 0
-0.034731263179275 0
-0.0338144267252755 0
-0.0342166370687953 0
-0.0347100925895025 0
-0.0336106043923163 0
-0.03385800464692 0
-0.0340195935563405 0
-0.0350252002321448 0
-0.0353617743031823 0
-0.0355070617165905 0
-0.0344130073514084 0
-0.0355169877415302 0
-0.0377302479039674 0
-0.0401851786503814 0
-0.0418264349338689 0
-0.0401520914919204 0
-0.0410882152575554 0
-0.0404648321803838 0
-0.0406173289479268 0
-0.0398330563945864 0
-0.0393555795922672 0
-0.0384926511698753 0
-0.0382646729219149 0
-0.0382305099197721 0
-0.0354288907495672 0
-0.0353314856133198 0
-0.0353704638312197 0
-0.0329497502101488 0
-0.034425732335341 0
-0.0346371404328652 0
-0.0330660131051901 0
-0.0317232676201043 0
-0.031994528441481 0
-0.0275314240370846 0
-0.0270770008574777 0
-0.0277199673301047 0
-0.026672181353962 0
-0.0257317537232051 0
-0.0255143742396318 0
-0.0236811590494621 0
-0.023753170793017 0
-0.0226496745693316 0
-0.0221923192069074 0
-0.0215011479246924 0
-0.0222619101182802 0
-0.0200593025982333 0
-0.0197632939394127 0
-0.0195357729188872 0
-0.0178080866739695 0
-0.0194613942211532 0
-0.0184975632510583 0
-0.0173676778724115 0
-0.0167504816933016 0
-0.0166041451300159 0
-0.016294390502373 0
-0.0166464052473589 0
-0.0161282013988134 0
-0.0172317512553047 0
-0.0182486828225521 0
-0.0182089243543958 0
-0.0177876417208585 0
-0.018022990711766 0
-0.0183257781910908 0
-0.0187060648787806 0
-0.019398742538308 0
-0.0191054505502922 0
-0.0193241483285615 0
-0.0193442425842577 0
-0.0208355037493889 0
-0.0205932412429694 0
-0.0206235037294221 0
-0.0211320232684502 0
-0.0211058224413027 0
-0.021617731390583 0
-0.0212023398164846 0
-0.0213469277966412 0
-0.0215766546277308 0
-0.0216856538002397 0
-0.0217124193656311 0
-0.0208944677313871 0
-0.0218385269782129 0
-0.0230408541436506 0
-0.0234447591922966 0
-0.0234365815052889 0
-0.0227310723318089 0
-0.0218456283311443 0
-0.0222261572246509 0
-0.022108092604069 0
-0.0217968582929181 0
-0.0220544267782783 0
-0.0210465334749051 0
-0.0226933311012058 0
-0.0237679634597447 0
-0.0234258747396984 0
-0.0230976933772866 0
-0.0223418272164606 0
-0.0226709769117452 0
-0.0226390733529724 0
-0.0219074441693495 0
-0.0207374239121164 0
-0.0213333150516433 0
-0.0210943344446668 0
-0.0214918103894344 0
-0.0213788298842307 0
-0.0208764972432641 0
-0.0210864256572804 0
-0.0213392597438881 0
-0.0197388377722388 0
-0.0203625705660362 0
-0.0189400659388212 0
-0.0191379700281426 0
-0.0189782372126603 0
-0.019745455203931 0
-0.0196974654159611 0
-0.0202013313732416 0
-0.0208230736232902 0
-0.0204665128073656 0
-0.0198656989412725 0
-0.0217413897607978 0
-0.0216977579611502 0
-0.0216592102768808 0
-0.0218419967150753 0
-0.0209814352468624 0
-0.021232978222973 0
-0.0214605800605033 0
-0.0211796354200038 0
-0.0205843362029195 0
-0.0198373204685486 0
-0.0191757394237334 0
-0.0185039362701586 0
-0.0185277968369316 0
-0.0177190451005712 0
-0.0169153238467832 0
-0.0176320775850959 0
-0.0157527556398962 0
-0.016156445666924 0
-0.0149941191754594 0
-0.0150048526348542 0
-0.0140613314324679 0
-0.0145480620106739 0
-0.0122233010265412 0
-0.0126553438132776 0
-0.0126684442268515 0
-0.0124223622669436 0
-0.0107617919780163 0
-0.00972600363276396 0
-0.00863743722278626 0
-0.00793324634400225 0
-0.00821069406344059 0
-0.00821827982800559 0
-0.0075810969040085 0
-0.00786255264994597 0
-0.00694437120744622 0
-0.00795605727050324 0
-0.00818045778039775 0
-0.00681363621652658 0
-0.00711677341247735 0
-0.00784469016302652 0
-0.00745945356457186 0
-0.00816703385360804 0
-0.0079610595880879 0
-0.00933463278826466 0
-0.00885379326949759 0
-0.00915762989869998 0
-0.00911617672541771 0
-0.00851049376556447 0
-0.00864233104877304 0
-0.0095415477120644 0
-0.00821833125403648 0
-0.00917793868561976 0
-0.00857411181970476 0
-0.00871869979986133 0
-0.00798093735098269 0
-0.00860598819427883 0
-0.00929108008924113 0
-0.00951082701738792 0
-0.00819258716392929 0
-0.00912408404162089 0
-0.00922138166705921 0
-0.0093354649549463 0
-0.00960863550306706 0
-0.00965439254147129 0
-0.0098244549765222 0
-0.00999909042151337 0
-0.011201767303577 0
-0.0107974317213004 0
-0.0114547089009938 0
-0.0120541777785865 0
-0.0126882401919527 0
-0.0120614138265257 0
-0.0132193289420594 0
-0.0126718578789357 0
-0.0128056320730872 0
-0.0134615642642802 0
