k,k2,l,l2,RMSE1,MAE1,PBias1,KGE1,RMSE2,MAE2,PBias2,KGE2,RMSE3,MAE3,PBias3,KGE3
4.641588833612772e-13,2.1544346900318866e-14,2.0,3.333333333333333,0.8184883181442981,0.6456770064434817,-0.06279999357695179,0.3486058077602091,0.4846713358068773,0.3828107078640473,-0.31607844198721596,0.22109586978041207,0.30489385920108053,0.23704494027799675,-0.0720241330974541,0.15003037868931612
4.641588833612772e-13,2.1544346900318866e-14,2.0,4.0,0.8185566014770189,0.6457305777955107,-0.0628421680622053,0.3486349377653203,0.48808502036668466,0.3855269268393436,-0.31677570496343366,0.22265350657713867,0.31420452265822174,0.24426614481688189,-0.07283329743265098,0.15461265465220853
4.641588833612772e-13,2.1544346900318866e-14,2.6666666666666665,2.0,0.8215662429231784,0.6481443385860078,-0.062908029280211,0.3499169457169422,0.5045239995752938,0.39845164458967824,-0.31589020755713176,0.23015165935321047,0.28876992128647766,0.224538375352088,-0.07019758715443472,0.14209990545469875
4.641588833612772e-13,2.1544346900318866e-14,2.6666666666666665,2.6666666666666665,0.8217294948121266,0.6482714086745918,-0.0630048326717647,0.3499865817901019,0.511979616432912,0.4043873481643446,-0.3175387484159191,0.2335538843130801,0.31015558954323685,0.241170089771383,-0.07235200685956387,0.1526244683182878
4.641588833612772e-13,2.1544346900318866e-14,2.6666666666666665,3.333333333333333,0.8218806431959889,0.6483897723340489,-0.0630630038883807,0.35005102675328115,0.5175781218677749,0.4088299810826425,-0.3184995618104268,0.23610821738587828,0.32380444119725843,0.25174540751381075,-0.07354265838789428,0.15934164578880727
4.641588833612772e-13,2.1544346900318866e-14,2.6666666666666665,4.0,0.8220104296224519,0.6484915268643631,-0.06310249214159577,0.3501063537844463,0.521903433068165,0.4122547897608064,-0.3191370296284215,0.2380814751805468,0.3333629939539549,0.2591332495005014,-0.07430200694876878,0.16404591634690757
4.641588833612772e-13,2.1544346900318866e-14,3.333333333333333,2.0,0.8236264502564812,0.6497953591494439,-0.06303528595915338,0.35079461680275337,0.523585916972577,0.4135241195817886,-0.3171300980303574,0.2388480787107794,0.29964497961057035,0.23299916043126212,-0.0710202221214986,0.1474552149016175
4.641588833612772e-13,2.1544346900318866e-14,3.333333333333333,2.6666666666666665,0.8238746948129861,0.6499893318720565,-0.06312790630256648,0.35090045530221703,0.5322927010415516,0.420446151808087,-0.31869628577088754,0.2428207901579179,0.32147182573415817,0.24994680087987683,-0.07311182264074442,0.15819694773033588
4.641588833612772e-13,2.1544346900318866e-14,3.333333333333333,3.333333333333333,0.8240832328497425,0.6501526942703483,-0.0631824780067483,0.3509893438193059,0.5386593933138366,0.425488136102706,-0.31959124072168027,0.24572533787629303,0.3352881493716901,0.2606475168726513,-0.07425049082928271,0.16499658563073472
4.641588833612772e-13,2.1544346900318866e-14,3.333333333333333,4.0,0.8242544583742304,0.6502868696009643,-0.06321897965788983,0.35106231996430437,0.5434992955842631,0.4293127239009583,-0.32017608033069905,0.24793317170795137,0.3449032969822983,0.26807535442137176,-0.07496796847158341,0.16972874817316352
4.641588833612772e-13,2.1544346900318866e-14,4.0,2.0,0.8250914446803161,0.6509705705237667,-0.0631056299124318,0.35141870338521475,0.5370449030503374,0.4241589616825101,-0.3178301985170067,0.244988217944899,0.30714541669247003,0.23882862254536807,-0.07150553665858006,0.15114893725234113
4.641588833612772e-13,2.1544346900318866e-14,4.0,2.6666666666666665,0.8254022407811719,0.6512138978303063,-0.06319400608646897,0.35155118408671493,0.5465840550066803,0.43172349620076284,-0.31932326595696414,0.24934043876658296,0.3291889558409618,0.2559340997986593,-0.07354160969723328,0.16199738609129044
4.641588833612772e-13,2.1544346900318866e-14,4.0,3.333333333333333,0.8256517910247586,0.6514094046531799,-0.06324521597875005,0.35165753961252433,0.5534409152047706,0.43715483136506555,-0.32016263956700924,0.2524684372816375,0.3430530472481311,0.2666516519193561,-0.07463697883377787,0.1688205900974058
4.641588833612772e-13,2.1544346900318866e-14,4.0,4.0,0.8258519399742225,0.6515661999265188,-0.06327904379714867,0.3517428336246522,0.558596991216826,0.4412295210404766,-0.3207043198459643,0.2548203862859654,0.35265374834042923,0.2740473925130096,-0.07532064365263287,0.17354569298591116
4.641588833612772e-13,1e-13,2.0,2.0,0.8218276948467936,0.6484643431956385,-0.07670346674242537,0.3500295614823763,0.5194120660848123,0.4118164897918238,-0.5169613002960004,0.23678214915470674,0.33080804866641905,0.2586543561038596,-0.3073352263306984,0.16230962853280495
4.641588833612772e-13,1e-13,2.0,2.6666666666666665,0.8219435493460875,0.6485560210947916,-0.0760055297439434,0.3500789070837109,0.5249543078317426,0.41611746912802655,-0.5011035484981561,0.23932574787159067,0.34489519088319637,0.269112323989456,-0.2713974496141323,0.1693371954943348
4.641588833612772e-13,1e-13,2.0,3.333333333333333,0.8220463457770538,0.6486372522937608,-0.07559223747074542,0.35012269099119786,0.5290438417636835,0.41931629896380795,-0.49163124565098465,0.24119978701650746,0.35391386604465325,0.2759094457876449,-0.24996226171732072,0.17382894976606877
4.641588833612772e-13,1e-13,2.0,4.0,0.822132999748531,0.6487055399360103,-0.07531202216488363,0.35015959942624764,0.5321683780871825,0.4217531347871623,-0.4851733233501884,0.24263068508493824,0.3602030536788852,0.2806906261512444,-0.23537473289148397,0.17695911451069968
4.641588833612772e-13,1e-13,2.6666666666666665,2.0,0.8242332641310143,0.6503690501687109,-0.07499449452912338,0.3510541348337892,0.5420065519748152,0.4292544596286072,-0.49329162692523393,0.2471212549315852,0.3429411411588537,0.2677376750761318,-0.2889205061528085,0.16834306227546725
4.641588833612772e-13,1e-13,2.6666666666666665,2.6666666666666665,0.8244424679703042,0.6505337517199576,-0.07422707435374427,0.3511432394968875,0.5490206017543158,0.43474477069383216,-0.47656251669536853,0.2503349064323369,0.3575467248947925,0.27871497779718774,-0.2528966011672893,0.17562088592113845
4.641588833612772e-13,1e-13,2.6666666666666665,3.333333333333333,0.8246096191564545,0.6506650137090673,-0.07377070753451002,0.35121443348522097,0.554030969567509,0.43868066741746564,-0.4665518979718078,0.2526282628728542,0.36674603236639697,0.28571134560917655,-0.23142660029146905,0.18019861337451382
4.641588833612772e-13,1e-13,2.6666666666666665,4.0,0.8247433917432921,0.6507697639344323,-0.07346033427962542,0.35127141082042335,0.5577810073415975,0.4416250078875776,-0.45971879291119705,0.25434403385858473,0.3730813881935354,0.2905387701435958,-0.21682323014313384,0.18334950586802845
4.641588833612772e-13,1e-13,3.333333333333333,2.0,0.8258236455250773,0.6516303454099392,-0.07382847569401671,0.351731502169511,0.5565882814936997,0.4405601256637293,-0.4778406655760723,0.2537921714608654,0.3505222683495591,0.2734401135764521,-0.27714718874467903,0.17211222866804787
4.641588833612772e-13,1e-13,3.333333333333333,2.6666666666666665,0.8261010532674754,0.6518479842856844,-0.07301312940101554,0.351849655997706,0.5645123095208795,0.44677056034150214,-0.46053973494934514,0.2574201099610268,0.36531835321314854,0.28461617632269626,-0.24106086583703235,0.17948076429036464
4.641588833612772e-13,1e-13,3.333333333333333,3.333333333333333,0.8263134521476948,0.6520141738713906,-0.07252697696557456,0.35194012184061685,0.570061645406996,0.4511349049276624,-0.4501766929801543,0.25995889867016786,0.3745245038569214,0.29163451894963816,-0.219565340353354,0.1840600385003932
4.641588833612772e-13,1e-13,3.333333333333333,4.0,0.826479371644682,0.6521436817815726,-0.07219576851618584,0.35201079114765155,0.5741601266361546,0.4543551266371861,-0.44309898514885226,0.2618333596636938,0.380804024807303,0.2964397034418608,-0.20495035102971568,0.1871822039556844
4.641588833612772e-13,1e-13,4.0,2.0,0.8269734827668731,0.652543767321738,-0.07296506864486667,0.35222123254462334,0.5669113135183593,0.4485604033063239,-0.46670966003725145,0.25851427078721956,0.3557590480683304,0.2773731277072764,-0.2687810355663566,0.17471595729714795
4.641588833612772e-13,1e-13,4.0,2.6666666666666665,0.8273018017604697,0.6528010395281666,-0.07211399299481185,0.35236107015445783,0.5754409347942812,0.4552647056075321,-0.4489960807617549,0.26241790345806004,0.37060856796572716,0.2886396070471252,-0.2326465829973471,0.1821086586536017
4.641588833612772e-13,1e-13,4.0,3.333333333333333,0.8275469089723255,0.652992528335534,-0.07160568254337428,0.35246546693367575,0.5813300532118031,0.4598908821774933,-0.43838003209735865,0.26511140479565976,0.37975807281353896,0.29562996985539025,-0.21113162089728724,0.18665877292704958
4.641588833612772e-13,1e-13,4.0,4.0,0.8277354558865365,0.6531393923939682,-0.07125902579027803,0.3525457735274956,0.585636796115806,0.46326568031304205,-0.43112765169322115,0.26708069706198356,0.3859506339382299,0.30036832183558493,-0.19650800008212177,0.1897372570760255
2.1544346900318868e-12,1e-15,2.0,2.0,0.817136936146594,0.6445641344441452,-0.05745183220269927,0.3480286991466285,0.46195064883242515,0.3642152575093519,-0.24278595085097293,0.21069221092220347,0.2582311875439575,0.20064426049016823,0.007519672972328944,0.12711914661603818
2.1544346900318868e-12,1e-15,2.0,2.6666666666666665,0.8171698594952203,0.6445879762253441,-0.057885311691202784,0.34804292966825356,0.4671564285737837,0.36844541935463054,-0.25094727039120834,0.2130771725710373,0.2791095249446124,0.21689171485941153,-0.006506288848204171,0.13739064322705852
2.1544346900318868e-12,1e-15,2.0,3.333333333333333,0.8172332231080625,0.6446368031201535,-0.05814348643156542,0.3480700501707972,0.47138399117943036,0.3718440782423426,-0.25579295639626276,0.21501135233295965,0.2926938321370987,0.22742428061632522,-0.014779822348281577,0.14407342722122574
2.1544346900318868e-12,1e-15,2.0,4.0,0.8172995355410213,0.6446883668124218,-0.058318905369501434,0.34809838802706927,0.47479206981078104,0.3745718093789758,-0.25907718554118253,0.21656966722922777,0.30233884467007827,0.23489136084727422,-0.020362328740528828,0.14881815863968395
2.1544346900318868e-12,1e-15,2.6666666666666665,2.0,0.8205934049300764,0.6473369177878748,-0.05860036038335538,0.34950163315832217,0.49301816804189874,0.3889797495183857,-0.2558547436417918,0.2248783296037089,0.2766128243968437,0.21504066350359238,-0.0011964762221524173,0.1361661459816791
2.1544346900318868e-12,1e-15,2.6666666666666665,2.6666666666666665,0.8207553025349487,0.647463106594826,-0.059032228160319715,0.34957079411904424,0.5005380749182374,0.39499572135763483,-0.26394604612901035,0.22831756908498824,0.29881829727735065,0.23228046962246623,-0.01511478519116107,0.14709021465584948
2.1544346900318868e-12,1e-15,2.6666666666666665,3.333333333333333,0.8209091328537573,0.6475834706317827,-0.0592883472836144,0.3496364427233667,0.5062584616267423,0.3995564085889828,-0.26872910344539946,0.23093175687441192,0.3130860070342125,0.24331990520744384,-0.023299098069899868,0.15410893559961902
2.1544346900318868e-12,1e-15,2.6666666666666665,4.0,0.8210427517699755,0.6476881095413272,-0.059461802441275045,0.3496934440441857,0.5107108608088975,0.40309247755315736,-0.27196030397520543,0.23296571461749993,0.32312617575610253,0.2510739144937366,-0.028808761635518657,0.15904785488209516
2.1544346900318868e-12,1e-15,3.333333333333333,2.0,0.8228152693701428,0.649121046713166,-0.05926865955629458,0.3504483668422199,0.5132457122247323,0.40505372436372983,-0.263479489263618,0.2341127423383198,0.2881268583198047,0.22402083296109973,-0.006314354916444447,0.14183325234255306
2.1544346900318868e-12,1e-15,3.333333333333333,2.6666666666666665,0.8230694789954319,0.6493199926637028,-0.05969771965378823,0.35055683976038443,0.5221844899497655,0.412167264734216,-0.2715003420863192,0.23819822994570006,0.3109826221200197,0.2417413008633302,-0.02014266351252268,0.15307705173448116
2.1544346900318868e-12,1e-15,3.333333333333333,3.333333333333333,0.8232857131951619,0.6494895343384599,-0.05995133181558144,0.3506490620962637,0.5287811352114603,0.41740572620403094,-0.27622675800765917,0.24121142743460322,0.32554155181483047,0.252989842772184,-0.028256489859899266,0.16023889022213178
2.1544346900318868e-12,1e-15,3.333333333333333,4.0,0.8234644783122955,0.6496297186454066,-0.06012267749601224,0.35072528733545094,0.5338244757874229,0.4213999312321875,-0.27941254383906766,0.2435144151726527,0.33572139958031494,0.2608372182622896,-0.033710494603511214,0.165246409779216
2.1544346900318868e-12,1e-15,4.0,2.0,0.8243901394646623,0.6503872345568787,-0.05971492094401928,0.35111937938362714,0.5275887775588344,0.41642933924023817,-0.2685845584621388,0.24065994879531716,0.2960945635060835,0.2302221818952631,-0.009755594642880948,0.14575498422142785
2.1544346900318868e-12,1e-15,4.0,2.6666666666666665,0.8247119477253072,0.650639386764337,-0.06014113434444279,0.35125663795358775,0.5374709980715591,0.4242771761353588,-0.27654400455465533,0.24517504677750868,0.31930481146500633,0.24819580324920937,-0.023510625144133563,0.15717306064814618
2.1544346900318868e-12,1e-15,4.0,3.333333333333333,0.8249725681844156,0.6508437259124746,-0.06039242214746236,0.3513677601023567,0.5446278662829537,0.4299408216611777,-0.2812233087422677,0.24844326462060828,0.33399239498294975,0.25953623516830787,-0.031568892186647546,0.16439810055188764
2.1544346900318868e-12,1e-15,4.0,4.0,0.8251827039774329,0.651008570455825,-0.060561895260125856,0.3514573423527144,0.5500360301155709,0.43421712202598056,-0.28437232740952273,0.25091227301646,0.3442116274397208,0.26741413077979814,-0.03697990690329179,0.16942492754973315
2.1544346900318868e-12,4.641588833612772e-15,2.0,2.0,0.8174290261642085,0.6448044019205788,-0.05845454713702469,0.3481534058448058,0.46498754635914535,0.366716502301801,-0.2562034282976031,0.21208749901852708,0.25952508769123395,0.20155825799959187,-0.006791945761722125,0.127749731943959
2.1544346900318868e-12,4.641588833612772e-15,2.0,2.6666666666666665,0.8174513129182808,0.6448197101767081,-0.05881998642744476,0.34816307913101097,0.47001750217531335,0.3707882656924236,-0.2631013136785993,0.2143901959019262,0.28039788794997816,0.21782769966760093,-0.01859965491231587,0.1380183859019316
2.1544346900318868e-12,4.641588833612772e-15,2.0,3.333333333333333,0.8175072911315756,0.6448626526514473,-0.05903788807934257,0.3481870379213359,0.47413468733305936,0.374090003155811,-0.26719640348318857,0.21627287175738052,0.29401300766430816,0.228405531434394,-0.025548763964906854,0.14471638401009856
2.1544346900318868e-12,4.641588833612772e-15,2.0,4.0,0.817568137960124,0.6449099312966219,-0.05918603200225098,0.3482130368846962,0.4774670414058901,0.3767590789492816,-0.26997092705841297,0.21779589338073424,0.303693988900672,0.23591228207765882,-0.030229007110624092,0.14947890354908122
2.1544346900318868e-12,4.641588833612772e-15,2.6666666666666665,2.0,0.8208348689429832,0.6475354605553939,-0.05942873710461501,0.3496046840156486,0.4957531453599711,0.39119921233752375,-0.2672464937717783,0.22613271342150587,0.2777453744194479,0.21581442719999475,-0.014186305972230018,0.13671764617592264
2.1544346900318868e-12,4.641588833612772e-15,2.6666666666666665,2.6666666666666665,0.8209831591556429,0.647650691269479,-0.059793535730206224,0.3496680256187453,0.5030390458848825,0.3970235326087161,-0.27408398853613325,0.2294634124816456,0.2998745245881404,0.23302263471519188,-0.02589315152638021,0.14760419409441095
2.1544346900318868e-12,4.641588833612772e-15,2.6666666666666665,3.333333333333333,0.821127750505897,0.6477636977897302,-0.060009920159204914,0.34972972517647805,0.5086150556502093,0.401470710123768,-0.2781217640295819,0.23201075777154478,0.3141319901114527,0.24407596365315853,-0.03275758150719187,0.15461802467815577
2.1544346900318868e-12,4.641588833612772e-15,2.6666666666666665,4.0,0.8212546283722418,0.6478629835449016,-0.060156442706687026,0.3497838459428426,0.5129693500861999,0.40492786722790625,-0.280846652741047,0.23399933592172206,0.32418093543955645,0.25184756553854076,-0.03736836104217568,0.15956142169189247
2.1544346900318868e-12,4.641588833612772e-15,3.333333333333333,2.0,0.8230247294010887,0.6492931623657185,-0.059991106361408794,0.3505377389812073,0.5157350821515736,0.40705986240092296,-0.2736507744161492,0.23525344418658867,0.28914691181377544,0.22470744691644612,-0.018506466833240753,0.1423296440274595
2.1544346900318868e-12,4.641588833612772e-15,3.333333333333333,2.6666666666666665,0.8232634769754318,0.6494797747175586,-0.06035353949886805,0.3506396048814838,0.5244064528564067,0.4139599853110076,-0.28042243001339784,0.23921533934139527,0.31188467539871884,0.24236197943820675,-0.030127392037524764,0.15351551195438295
2.1544346900318868e-12,4.641588833612772e-15,3.333333333333333,3.333333333333333,0.8234693724738614,0.6496410404576182,-0.06056764031762983,0.3507274113036173,0.5308401159055509,0.4190729606769508,-0.2844059434113153,0.24215332765926423,0.3264094676965869,0.2536033993717885,-0.03692411518099948,0.16066076590641376
2.1544346900318868e-12,4.641588833612772e-15,3.333333333333333,4.0,0.8236406734443443,0.6497752872641225,-0.060712183953342685,0.3508004491339902,0.5357736097657025,0.42298016124534377,-0.28708685312624727,0.24440566648710915,0.3365824447511874,0.26146251848545204,-0.041481320988919906,0.16566510845812
2.1544346900318868e-12,4.641588833612772e-15,4.0,2.0,0.8245772674866488,0.6505408992679781,-0.060364240688885656,0.3511992110711054,0.5298876261010838,0.41827808660299726,-0.2779181142467707,0.24171274338559845,0.2970339331735068,0.23083985503690174,-0.021400032240844993,0.1462118696487864
2.1544346900318868e-12,4.641588833612772e-15,4.0,2.6666666666666665,0.8248823965566792,0.6507796952396752,-0.06072405207249128,0.35132934593379306,0.5394812655324737,0.42589456740889114,-0.28463084235684666,0.24609472849184288,0.3200983245446171,0.24872939117957746,-0.03295037328507073,0.157558375973603
2.1544346900318868e-12,4.641588833612772e-15,4.0,3.333333333333333,0.8251319943156868,0.6509753085496395,-0.0609359288277631,0.3514357619883882,0.5464638753081191,0.4314215523932201,-0.288568421795619,0.24928268413000376,0.3347359386487833,0.2600514045710886,-0.03969339651966899,0.16475908517023452
2.1544346900318868e-12,4.641588833612772e-15,4.0,4.0,0.825334238958961,0.6511338632456222,-0.06107865114636783,0.3515219758003991,0.5517553690369923,0.43560928131322946,-0.29121322288243484,0.25169799649166125,0.3449380155640647,0.2679272780564885,-0.044209014871044276,0.1697777057729466
2.1544346900318868e-12,2.1544346900318866e-14,2.0,2.0,0.8184540037482912,0.6456542074858947,-0.06282747930062527,0.3485910754588868,0.47582825020406777,0.3757271326914546,-0.3159141673639691,0.21706008430835544,0.2719245302806652,0.21133969436966268,-0.07141916790863108,0.13380251348981198
2.1544346900318868e-12,2.1544346900318866e-14,2.0,2.6666666666666665,0.8184987519968134,0.6456880904743448,-0.06291425726822983,0.3486102266995422,0.48121031664165226,0.3800304440249311,-0.3174015433184239,0.21951656897317084,0.2922451631494405,0.2271859357652522,-0.07318333919813227,0.14380330036972777
2.1544346900318868e-12,2.1544346900318866e-14,2.0,3.333333333333333,0.8185666124482821,0.6457412099058506,-0.06296796904562921,0.3486391917729097,0.4854717266994103,0.3834302500795186,-0.3182912430135993,0.22146114401781813,0.30536559342703906,0.23738920862324406,-0.07416397804701336,0.15026065112663112
2.1544346900318868e-12,2.1544346900318866e-14,2.0,4.0,0.8186344249711688,0.6457944125898021,-0.06300520901526739,0.3486681196585646,0.4888635521725489,0.38613026643106946,-0.3188926544468812,0.2230087440837598,0.31463358525581014,0.24457891222504344,-0.0747911588110429,0.15482207735066833
2.1544346900318868e-12,2.1544346900318866e-14,2.6666666666666665,2.0,0.821628218181701,0.6481952136200455,-0.06306492959667699,0.34994337255674157,0.5052344952720961,0.3990048194573961,-0.31810007081022806,0.2304760213168302,0.28932994566595793,0.2249515312332181,-0.07278888934527562,0.1423733029876606
2.1544346900318868e-12,2.1544346900318866e-14,2.6666666666666665,2.6666666666666665,0.8217902480057956,0.6483213098377113,-0.06314931094163731,0.35001248465060486,0.5126416317062648,0.40489862141331884,-0.31950928100956294,0.23385596832728905,0.31061011289104884,0.24150282460419908,-0.07449548699936097,0.15284628787293653
2.1544346900318868e-12,2.1544346900318866e-14,2.6666666666666665,3.333333333333333,0.8219403361627502,0.648438830597778,-0.06320015374685363,0.35007647592779234,0.5182050702702973,0.4093127356807082,-0.3203283367541806,0.23639421894910495,0.3241948718369932,0.252030474154065,-0.07542022256792834,0.15953213823282553
2.1544346900318868e-12,2.1544346900318866e-14,2.6666666666666665,4.0,0.8220692330700671,0.6485398711722438,-0.06323469403077918,0.35013142264568164,0.5225038312087268,0.41271634887226677,-0.320869787910747,0.23835531272774257,0.3337096075472016,0.2593852522071504,-0.07599915655739042,0.164214996640895
2.1544346900318868e-12,2.1544346900318866e-14,3.333333333333333,2.0,0.8236779570527418,0.6498377149131557,-0.06317308501085854,0.35081657843487424,0.5242013321291729,0.4140024191728498,-0.31910611235538905,0.2391289737439728,0.30016279601999885,0.23338127737951594,-0.07344767899418744,0.1477079800768134
2.1544346900318868e-12,2.1544346900318866e-14,3.333333333333333,2.6666666666666665,0.8239244388684116,0.650030299881491,-0.06325324635481316,0.35092166287879156,0.532853540058931,0.420878620912145,-0.32043267770399947,0.24307664316863298,0.32188274813519097,0.2502485471810866,-0.0750936424363303,0.15839744898053465
2.1544346900318868e-12,2.1544346900318866e-14,3.333333333333333,3.333333333333333,0.8241315725732361,0.650192528252903,-0.06330046478584343,0.35100995130843826,0.5391818593990905,0.42589206588533746,-0.32118564999276844,0.24596361243754883,0.33563446155219384,0.2609003995547098,-0.07596782933359049,0.16516550553279685
2.1544346900318868e-12,2.1544346900318866e-14,3.333333333333333,4.0,0.8243016690871336,0.6503257666683622,-0.0633319996004395,0.3510824452626303,0.5439931966638113,0.42969396900570556,-0.3216742956469257,0.24815837246804917,0.3452055909080595,0.2682956748023034,-0.07650594525816083,0.16987615745869977
2.1544346900318868e-12,2.1544346900318866e-14,4.0,2.0,0.8251358760441032,0.6510071393868165,-0.06323004591355397,0.3514376475139992,0.5375959722019685,0.42458758395342083,-0.3196445380530247,0.24523970666511197,0.30763647155126234,0.2391912440791709,-0.07381954695540598,0.1513886282174539
2.1544346900318868e-12,2.1544346900318866e-14,4.0,2.6666666666666665,0.8254445587697868,0.6512487954995673,-0.06330592516634129,0.35156922499534626,0.5470771476963373,0.43210338575429,-0.3208976874592681,0.24956534713141965,0.32957266306114036,0.2562165358945411,-0.07541155017065833,0.1621845894303685
2.1544346900318868e-12,2.1544346900318866e-14,4.0,3.333333333333333,0.8256924912587611,0.6514429804032793,-0.06334975538511646,0.35167488966466875,0.5538939596034927,0.4375013844109925,-0.3215948605240652,0.2526750121403277,0.3433721184640425,0.26688543637303647,-0.07624347851930499,0.16897619951543974
2.1544346900318868e-12,2.1544346900318866e-14,4.0,4.0,0.8258913682105633,0.6515987625992606,-0.06337859623703203,0.35175964068718024,0.5590205496299626,0.4415524427336002,-0.3220401799322377,0.2550134741525417,0.3529289016984962,0.27424887482113547,-0.07674854938204602,0.1736798413835169
2.1544346900318868e-12,1e-13,2.0,2.0,0.8226814391423151,0.6491685033278682,-0.07925311280898753,0.35039318413758314,0.5318544456042112,0.42189244068491116,-0.5566050719855713,0.2423788367358275,0.34638338146605585,0.27123203140634505,-0.35786997276943294,0.16981106952502723
2.1544346900318868e-12,1e-13,2.0,2.6666666666666665,0.822802485875972,0.649264002681113,-0.0784288963523943,0.3504447511670026,0.5370409125627708,0.4258861669526572,-0.5375261127674208,0.24476980126184267,0.358260037911,0.27980311508596944,-0.31372914541747143,0.17578996380963074
2.1544346900318868e-12,1e-13,2.0,3.333333333333333,0.8229058735956938,0.6493455119550048,-0.0779385632461329,0.35048879162739666,0.5408497569193464,0.42884403850411285,-0.5260924721733525,0.2465213489843464,0.36591656426491903,0.2854419766003469,-0.28737627653206443,0.17963268386642472
2.1544346900318868e-12,1e-13,2.0,4.0,0.8229915138058875,0.6494128215411874,-0.07760527141289107,0.3505252709844803,0.5437488011038666,0.43110026858958234,-0.5182848952048545,0.24785307917640742,0.37125978945078786,0.2894271136841152,-0.26943907874802286,0.18231091175427871
2.1544346900318868e-12,1e-13,2.6666666666666665,2.0,0.8249136230864592,0.6509311888357564,-0.07727073795803958,0.35134393161845157,0.552413293514246,0.4376747519596641,-0.5286652207068676,0.25180479234342723,0.3569638971300006,0.27900737747890736,-0.33572828128621185,0.1751005774266683
2.1544346900318868e-12,1e-13,2.6666666666666665,2.6666666666666665,0.825122263765685,0.6510949993456977,-0.07635279252127676,0.3514328033046089,0.5589683550858896,0.4427812943931629,-0.5083975850579926,0.25481838179088356,0.3693397634280333,0.2880835620650691,-0.2914198278727998,0.18131802260627605
2.1544346900318868e-12,1e-13,2.6666666666666665,3.333333333333333,0.825285858538978,0.651223124643997,-0.07580513395032044,0.35150248540399953,0.5636307573625017,0.446425027943055,-0.49624275970501625,0.256958312039374,0.37716646992836117,0.29392414096787745,-0.26500272919586343,0.18524014394077004
2.1544346900318868e-12,1e-13,2.6666666666666665,4.0,0.8254154605223024,0.6513243096072505,-0.07543209346794652,0.3515576878654705,0.567107424311948,0.449140344746541,-0.48793868116204103,0.2585528924807067,0.38254920886033306,0.2979754183662463,-0.24703830532636287,0.18793481493807307
2.1544346900318868e-12,1e-13,3.333333333333333,2.0,0.8263971341201841,0.652104791839637,-0.07590931944428841,0.3519757931296629,0.5657279954230959,0.44793700732302744,-0.5103500175290732,0.2579070601263539,0.3635991886719532,0.2839065136097218,-0.32151964878423245,0.17841665546536079
2.1544346900318868e-12,1e-13,3.333333333333333,2.6666666666666665,0.8266700957528706,0.6523184921831998,-0.07492768953236616,0.3520920579526421,0.5731336405503769,0.45372052175582167,-0.4893173553276875,0.2613075189946793,0.3761614481072426,0.29318259439070693,-0.27710897926734473,0.18472129649578028
2.1544346900318868e-12,1e-13,3.333333333333333,3.333333333333333,0.8268762197319821,0.6524793646442313,-0.07434102461612332,0.35217985277447283,0.5782971778307568,0.45776145362244786,-0.4766998394085,0.2636754053467756,0.3839929220831842,0.2990746827826804,-0.25065543168172677,0.18864299560642994
2.1544346900318868e-12,1e-13,3.333333333333333,4.0,0.8270359377521329,0.6526036295628619,-0.07394096423312778,0.3522478813900224,0.5820958111583379,0.4607355489357871,-0.4680785429431606,0.2654164390325694,0.38931868301812816,0.30309915715226005,-0.23267768359698013,0.1913077079510117
2.1544346900318868e-12,1e-13,4.0,2.0,0.8274736268126086,0.6529578876997608,-0.07489723742925891,0.3524342924512188,0.5751755211024308,0.4552371143199959,-0.4971243207739326,0.2622361374932237,0.3681887512796309,0.2873015556967633,-0.3114010693241997,0.18071044842047557
2.1544346900318868e-12,1e-13,4.0,2.6666666666666665,0.8277947876136887,0.6532089513062547,-0.0738685735573669,0.3525710842419342,0.5831486635946694,0.46147630386402294,-0.4755464319673098,0.2658946311909196,0.38080499547907254,0.2966788316620277,-0.26691968477204636,0.18703843223977423
2.1544346900318868e-12,1e-13,4.0,3.333333333333333,0.828031751502061,0.6533936343474663,-0.07325316030302638,0.3526720132427502,0.5886280511514845,0.4657724888909795,-0.4626008411718709,0.2684061264185761,0.3885802383712075,0.3025533567604194,-0.2404426093285573,0.19093048361265175
2.1544346900318868e-12,1e-13,4.0,4.0,0.8282127155702587,0.6535342338103753,-0.07283324392778655,0.35274909017038447,0.5926183676233904,0.4688913032622029,-0.45375573576244677,0.2702342929383931,0.3938194907247713,0.3065088318546529,-0.2224576088582723,0.19355124818887937
1e-11,1e-15,2.0,2.0,0.8171360977002963,0.6445635912956227,-0.057455748534071066,0.3480283405513147,0.4619193973350205,0.36418818167195627,-0.2428198476210494,0.210677899549638,0.2581853495133313,0.20060567480784555,0.007499691382280352,0.12709659975558363
1e-11,1e-15,2.0,2.6666666666666665,0.8171688258787825,0.6445872808294999,-0.05788918625159723,0.34804248794112946,0.46711974405152323,0.36841339291561637,-0.2509808143962669,0.21306038733261612,0.2790599091220415,0.2168504891480957,-0.006525737744639989,0.13736624130731934
1e-11,1e-15,2.0,3.333333333333333,0.8172320527246866,0.6446360004389247,-0.058147333657835885,0.3480695501921681,0.47134386273825696,0.3718090490992118,-0.25582628757753295,0.21499299930863391,0.29264267378862907,0.22738206447942655,-0.014798931127901257,0.14404826877564791
