1	0.10D-10	0.10D-01	0.62D+01	0.20D+01	0.20D-01	0.23D+01	860	0.26D+04
2	0.10D-11	0.20D+00	0.62D+01	0.20D+01	0.20D-01	0.23D+01	860	0.26D+04
3	0.10D-09	0.10D-01	0.62D+01	0.20D+01	0.20D-01	0.23D+01	860 0.26D+04
4	0.10D-11	0.10D-01	0.62D+01	0.20D+01	0.20D-01	0.23D+01	860	0.26D+04
5	0.10D-11	0.10D-01	0.62D+01	0.20D+01	0.20D-01	0.23D+01	860	0.26D+04
6	0.10D-11	0.20D-01	0.62D+01	0.20D+01	0.20D-01	0.23D+01	860	0.26D+04
7	0.10D-10	0.20D-01	0.62D+01	0.20D+01	0.20D-01	0.23D+01	860	0.26D+04
8	0.10D-11	0.20D+00	0.62D+01	0.20D+01	0.20D-01	0.23D+01	860	0.26D+04
