6 7.825092e+01
6.250000e+00 7.825202e+01
6.500000e+00 7.825221e+01
6.750000e+00 7.825168e+01
7 7.825065e+01
7.250000e+00 7.824931e+01
7.500000e+00 7.824788e+01
7.750000e+00 7.824654e+01
8 7.824552e+01
8.250000e+00 7.824500e+01
8.500000e+00 7.824521e+01
8.750000e+00 7.824633e+01
9 7.824858e+01
9.250000e+00 7.825215e+01
9.500000e+00 7.825726e+01
9.750000e+00 7.826410e+01
10 7.827289e+01
1.025000e+01 7.828382e+01
1.050000e+01 7.829710e+01
1.075000e+01 7.831291e+01
11 7.833099e+01
1.125000e+01 7.835058e+01
1.150000e+01 7.837091e+01
1.175000e+01 7.839119e+01
12 7.841066e+01
1.225000e+01 7.842854e+01
1.250000e+01 7.844405e+01
1.275000e+01 7.845642e+01
13 7.846488e+01
1.325000e+01 7.846890e+01
1.350000e+01 7.846910e+01
1.375000e+01 7.846638e+01
14 7.846165e+01
1.425000e+01 7.845580e+01
1.450000e+01 7.844975e+01
1.475000e+01 7.844439e+01
15 7.844062e+01
1.525000e+01 7.843937e+01
1.550000e+01 7.844055e+01
1.575000e+01 7.844214e+01
16 7.844433e+01
1.625000e+01 7.844712e+01
1.650000e+01 7.845051e+01
1.675000e+01 7.845450e+01
17 7.845909e+01
1.725000e+01 7.846428e+01
1.750000e+01 7.847007e+01
1.775000e+01 7.847646e+01
1.797660e+01 7.848279e+01
1.817781e+01 7.848880e+01
1.837507e+01 7.849507e+01
1.856847e+01 7.850157e+01
1.875807e+01 7.850833e+01
1.894396e+01 7.851527e+01
1.912620e+01 7.852239e+01
1.930487e+01 7.852970e+01
1.948003e+01 7.853715e+01
1.965176e+01 7.854475e+01
1.982013e+01 7.855246e+01
1.998519e+01 7.856029e+01
2.014701e+01 7.856823e+01
2.030566e+01 7.857627e+01
2.046121e+01 7.858434e+01
2.061370e+01 7.859253e+01
2.076320e+01 7.860072e+01
2.090977e+01 7.860902e+01
2.105346e+01 7.861728e+01
2.119434e+01 7.862563e+01
2.133246e+01 7.863398e+01
2.146787e+01 7.864239e+01
2.160062e+01 7.865079e+01
2.173077e+01 7.865916e+01
2.185837e+01 7.866749e+01
2.198346e+01 7.867584e+01
2.210611e+01 7.868421e+01
2.222634e+01 7.869252e+01
2.234423e+01 7.870081e+01
2.245979e+01 7.870910e+01
2.257310e+01 7.871730e+01
2.268418e+01 7.872548e+01
2.279308e+01 7.873362e+01
2.289985e+01 7.874172e+01
2.300453e+01 7.874978e+01
2.310715e+01 7.875771e+01
2.320776e+01 7.876566e+01
2.330640e+01 7.877347e+01
2.340310e+01 7.878129e+01
2.349791e+01 7.878903e+01
2.359085e+01 7.879670e+01
2.368198e+01 7.880428e+01
2.377132e+01 7.880428e+01
2.385891e+01 7.880428e+01
2.394478e+01 7.880428e+01
2.402896e+01 7.880428e+01
2.411150e+01 7.880428e+01
2.419241e+01 7.880428e+01
2.427174e+01 7.880428e+01
2.434952e+01 7.880428e+01
2.442577e+01 7.880428e+01
2.450052e+01 7.880428e+01
2.457381e+01 7.880428e+01
2.464567e+01 7.880428e+01
2.471611e+01 7.880428e+01
2.478517e+01 7.880428e+01
2.485288e+01 7.880428e+01
2.491926e+01 7.880428e+01
2.498434e+01 7.880428e+01
2.504814e+01 7.880428e+01
2.511069e+01 7.880428e+01
2.517202e+01 7.880428e+01
2.523214e+01 7.880428e+01
2.529108e+01 7.880428e+01
2.534887e+01 7.880428e+01
2.540552e+01 7.880428e+01
2.546107e+01 7.880428e+01
2.551552e+01 7.880428e+01
2.556891e+01 7.880428e+01
2.562125e+01 7.880428e+01
2.567256e+01 7.880428e+01
2.572287e+01 7.880428e+01
2.577219e+01 7.880428e+01
2.582055e+01 7.880428e+01
2.586795e+01 7.880428e+01
2.591443e+01 7.880428e+01
2.596000e+01 7.880428e+01
2.600467e+01 7.880428e+01
2.604846e+01 7.880428e+01
2.609140e+01 7.880428e+01
2.613350e+01 7.880428e+01
2.617477e+01 7.880428e+01
2.621523e+01 7.880428e+01
2.625489e+01 7.880428e+01
2.629378e+01 7.880428e+01
2.633191e+01 7.880428e+01
2.636929e+01 7.880428e+01
2.640594e+01 7.880428e+01
2.644186e+01 7.880428e+01
2.647709e+01 7.880428e+01
2.651162e+01 7.880428e+01
2.654548e+01 7.880428e+01
2.657867e+01 7.880428e+01
2.661121e+01 7.880428e+01
2.664311e+01 7.880428e+01
2.667439e+01 7.880428e+01
2.670505e+01 7.880428e+01
2.673512e+01 7.880428e+01
2.676467e+01 7.880428e+01
2.679431e+01 7.880428e+01
2.682454e+01 7.880428e+01
2.685538e+01 7.880428e+01
2.688683e+01 7.880428e+01
2.691891e+01 7.880428e+01
2.695163e+01 7.880428e+01
2.698501e+01 7.880428e+01
2.701906e+01 7.880428e+01
2.705378e+01 7.880428e+01
2.708920e+01 7.880428e+01
2.712533e+01 7.880428e+01
2.716218e+01 7.880428e+01
2.719977e+01 7.880428e+01
2.723811e+01 7.880428e+01
2.727722e+01 7.880428e+01
2.731711e+01 7.880428e+01
2.735780e+01 7.880428e+01
2.739930e+01 7.880428e+01
2.744163e+01 7.880428e+01
2.748480e+01 7.880428e+01
2.752885e+01 7.880428e+01
2.757377e+01 7.880428e+01
2.761959e+01 7.880428e+01
2.766632e+01 7.880428e+01
2.771400e+01 7.880428e+01
2.776262e+01 7.880428e+01
2.781222e+01 7.880428e+01
2.786281e+01 7.880428e+01
2.791441e+01 7.880428e+01
2.796704e+01 7.880428e+01
2.802073e+01 7.880428e+01
2.807549e+01 7.880428e+01
2.813134e+01 7.880428e+01
2.818831e+01 7.880428e+01
2.824642e+01 7.880428e+01
2.830570e+01 7.880428e+01
2.836616e+01 7.880428e+01
2.842782e+01 7.880428e+01
2.849072e+01 7.880428e+01
2.855488e+01 7.880428e+01
2.862033e+01 7.880428e+01
2.868708e+01 7.880428e+01
2.875516e+01 7.881003e+01
2.882461e+01 7.881038e+01
2.889545e+01 7.881059e+01
2.896770e+01 7.881067e+01
2.904140e+01 7.881060e+01
2.911657e+01 7.881038e+01
2.919325e+01 7.881000e+01
2.927146e+01 7.880945e+01
2.935124e+01 7.880871e+01
2.943260e+01 7.880777e+01
2.951560e+01 7.880663e+01
2.960026e+01 7.880529e+01
2.968661e+01 7.880370e+01
2.977469e+01 7.880188e+01
2.986452e+01 7.879980e+01
2.995616e+01 7.879748e+01
3.004963e+01 7.879484e+01
3.014496e+01 7.879193e+01
3.024221e+01 7.878870e+01
3.034140e+01 7.878514e+01
3.044257e+01 7.878120e+01
3.054577e+01 7.877693e+01
3.065103e+01 7.877227e+01
3.075839e+01 7.876723e+01
3.086791e+01 7.876171e+01
3.097961e+01 7.875576e+01
3.109355e+01 7.874935e+01
3.120976e+01 7.874246e+01
3.132830e+01 7.873508e+01
3.144921e+01 7.872712e+01
3.157254e+01 7.871854e+01
3.169834e+01 7.870948e+01
3.182665e+01 7.869967e+01
3.195753e+01 7.868925e+01
3.209102e+01 7.867820e+01
3.222719e+01 7.866640e+01
3.236608e+01 7.865381e+01
3.250774e+01 7.864041e+01
3.265224e+01 7.862627e+01
3.279963e+01 7.861114e+01
3.294997e+01 7.859519e+01
3.310331e+01 7.857830e+01
3.325972e+01 7.856031e+01
3.341926e+01 7.854140e+01
3.358199e+01 7.852130e+01
3.374798e+01 7.850008e+01
3.391728e+01 7.847771e+01
3.408997e+01 7.845401e+01
3.426612e+01 7.842906e+01
3.444578e+01 7.840267e+01
3.462904e+01 7.837494e+01
3.481597e+01 7.834566e+01
3.500663e+01 7.831477e+01
3.520111e+01 7.828237e+01
3.539948e+01 7.824826e+01
3.560181e+01 7.821217e+01
3.580819e+01 7.817440e+01
3.601870e+01 7.813452e+01
3.625000e+01 7.808550e+01
3.650000e+01 7.804851e+01
3.675000e+01 7.803472e+01
37 7.804076e+01
3.725000e+01 7.806331e+01
3.750000e+01 7.809901e+01
3.775000e+01 7.814451e+01
38 7.819649e+01
3.825000e+01 7.825158e+01
3.850000e+01 7.830645e+01
3.875000e+01 7.835775e+01
39 7.840213e+01
3.925000e+01 7.843637e+01
3.950000e+01 7.845946e+01
3.975000e+01 7.847253e+01
40 7.847680e+01
4.025000e+01 7.847349e+01
4.050000e+01 7.846381e+01
4.075000e+01 7.844898e+01
41 7.843021e+01
4.125000e+01 7.840871e+01
4.150000e+01 7.838571e+01
4.175000e+01 7.836242e+01
42 7.834005e+01
4.225000e+01 7.831979e+01
4.250000e+01 7.830214e+01
4.275000e+01 7.828697e+01
43 7.827410e+01
4.325000e+01 7.826339e+01
4.350000e+01 7.825465e+01
4.375000e+01 7.824775e+01
44 7.824249e+01
4.425000e+01 7.823874e+01
4.450000e+01 7.823632e+01
4.475000e+01 7.823506e+01
45 7.823481e+01
4.525000e+01 7.823540e+01
4.550000e+01 7.823667e+01
4.575000e+01 7.823846e+01
46 7.824060e+01
4.625000e+01 7.824293e+01
4.650000e+01 7.824529e+01
4.675000e+01 7.824751e+01
47 7.824942e+01
4.725000e+01 7.825088e+01
4.750000e+01 7.825170e+01
4.775000e+01 7.825174e+01
48 7.825083e+01
