   104          0.50         -0.26     -78480.00         -8.26          5.00
   105          0.50         -0.26     -78480.00         -8.26          5.00
   106          0.50         -0.26     -78480.00         -8.26          5.00
   107          0.50         -0.27     -78480.00         -8.27          5.00
   108          0.50         -0.27     -78480.00         -8.27          5.00
   109          0.50         -0.27     -78480.00         -8.27          5.00
   110          0.50         -0.27     -78480.00         -8.27          5.00
   111          0.50         -0.28     -78480.00         -8.28          5.00
   112          0.50         -0.28     -78480.00         -8.28          5.00
   113          0.50         -0.28     -78480.00         -8.28          5.00
   114          0.50         -0.28     -78480.00         -8.28          5.00
   115          0.50         -0.29     -78480.00         -8.29          5.00
   116          0.50         -0.29     -78480.00         -8.29          5.00
   117          0.50         -0.29     -78480.00         -8.29          5.00
   118          0.50         -0.29     -78480.00         -8.29          5.00
   119          0.50         -0.30     -78480.00         -8.30          5.00
   120          0.50         -0.30     -78480.00         -8.30          5.00
   121          0.50         -0.30     -78480.00         -8.30          5.00
   122          0.50         -0.30     -78480.00         -8.30          5.00
   123          0.50         -0.31     -78480.00         -8.31          5.00
   124          0.50         -0.31     -78480.00         -8.31          5.00
   125          0.50         -0.31     -78480.00         -8.31          5.00
   126          0.50         -0.31     -78480.00         -8.31          5.00
   127          0.50         -0.32     -78480.00         -8.32          5.00
   128          0.50         -0.32     -78480.00         -8.32          5.00
   129          0.50         -0.32     -78480.00         -8.32          5.00
   130          0.50         -0.32     -78480.00         -8.32          5.00
   131          0.50         -0.33     -78480.00         -8.33          5.00
   132          0.50         -0.33     -78480.00         -8.33          5.00
   133          0.50         -0.33     -78480.00         -8.33          5.00
   134          0.50         -0.33     -78480.00         -8.33          5.00
   135          0.50         -0.34     -78480.00         -8.34          5.00
   136          0.50         -0.34     -78480.00         -8.34          5.00
   137          0.50         -0.34     -78480.00         -8.34          5.00
   138          0.50         -0.34     -78480.00         -8.34          5.00
   139          0.50         -0.35     -78480.00         -8.35          5.00
   140          0.50         -0.35     -78480.00         -8.35          5.00
   141          0.50         -0.35     -78480.00         -8.35          5.00
   142          0.50         -0.35     -78480.00         -8.35          5.00
   143          0.50         -0.36     -78480.00         -8.36          5.00
   144          0.50         -0.36     -78480.00         -8.36          5.00
   145          0.50         -0.36     -78480.00         -8.36          5.00
   146          0.50         -0.36     -78480.00         -8.36          5.00
   147          0.50         -0.37     -78480.00         -8.37          5.00
   148          0.50         -0.37     -78480.00         -8.37          5.00
   149          0.50         -0.37     -78480.00         -8.37          5.00
   150          0.50         -0.37     -78480.00         -8.37          5.00
   151          0.50         -0.38     -78480.00         -8.38          5.00
   152          0.50         -0.38     -78480.00         -8.38          5.00
   153          0.50         -0.38     -78480.00         -8.38          5.00
   154          0.50         -0.38     -78480.00         -8.38          5.00
   155          0.50         -0.39     -78480.00         -8.39          5.00
   156          0.50         -0.39     -78480.00         -8.39          5.00
   157          0.50         -0.39     -78480.00         -8.39          5.00
   158          0.50         -0.39     -78480.00         -8.39          5.00
   159          0.50         -0.40     -78480.00         -8.40          5.00
   160          0.50         -0.40     -78480.00         -8.40          5.00
   161          0.50         -0.40     -78480.00         -8.40          5.00
   162          0.50         -0.40     -78480.00         -8.40          5.00
   163          0.50         -0.41     -78480.00         -8.41          5.00
   164          0.50         -0.41     -78480.00         -8.41          5.00
   165          0.50         -0.41     -78480.00         -8.41          5.00
   166          0.50         -0.41     -78480.00         -8.41          5.00
   167          0.50         -0.42     -78480.00         -8.42          5.00
   168          0.50         -0.42     -78480.00         -8.42          5.00
   169          0.50         -0.42     -78480.00         -8.42          5.00
   170          0.50         -0.42     -78480.00         -8.42          5.00
   171          0.50         -0.43     -78480.00         -8.43          5.00
   172          0.50         -0.43     -78480.00         -8.43          5.00
   173          0.50         -0.43     -78480.00         -8.43          5.00
   174          0.50         -0.43     -78480.00         -8.43          5.00
   175          0.50         -0.44     -78480.00         -8.44          5.00
   176          0.50         -0.44     -78480.00         -8.44          5.00
   177          0.50         -0.44     -78480.00         -8.44          5.00
   178          0.50         -0.44     -78480.00         -8.44          5.00
   179          0.50         -0.45     -78480.00         -8.45          5.00
   180          0.50         -0.45     -78480.00         -8.45          5.00
   181          0.50         -0.45     -78480.00         -8.45          5.00
   182          0.50         -0.45     -78480.00         -8.45          5.00
   183          0.50         -0.46     -78480.00         -8.46          5.00
   184          0.50         -0.46     -78480.00         -8.46          5.00
   185          0.50         -0.46     -78480.00         -8.46          5.00
   186          0.50         -0.46     -78480.00         -8.46          5.00
   187          0.50         -0.47     -78480.00         -8.47          5.00
   188          0.50         -0.47     -78480.00         -8.47          5.00
   189          0.50         -0.47     -78480.00         -8.47          5.00
   190          0.50         -0.47     -78480.00         -8.47          5.00
   191          0.50         -0.48     -78480.00         -8.48          5.00
   192          0.50         -0.48     -78480.00         -8.48          5.00
   193          0.50         -0.48     -78480.00         -8.48          5.00
   194          0.50         -0.48     -78480.00         -8.48          5.00
   195          0.50         -0.49     -78480.00         -8.49          5.00
   196          0.50         -0.49     -78480.00         -8.49          5.00
   197          0.50         -0.49     -78480.00         -8.49          5.00
   198          0.50         -0.49     -78480.00         -8.49          5.00
   199          0.50         -0.50     -78480.00         -8.50          5.00
   200          0.50         -0.50     -78480.00         -8.50          5.00
   201          0.50         -0.50     -78480.00         -8.50          5.00
   202          0.50         -0.50     -78480.00         -8.50          5.00
   203          0.50         -0.51     -78480.00         -8.51          5.00
   204          0.50         -0.51     -78480.00         -8.51          5.00
   205          0.50         -0.51     -78480.00         -8.51          5.00
   206          0.50         -0.51     -78480.00         -8.51          5.00
   207          0.50         -0.52     -78480.00         -8.52          5.00
   208          0.50         -0.52     -78480.00         -8.52          5.00
   209          0.50         -0.52     -78480.00         -8.52          5.00
   210          0.50         -0.52     -78480.00         -8.52          5.00
   211          0.50         -0.53     -78480.00         -8.53          5.00
   212          0.50         -0.53     -78480.00         -8.53          5.00
   213          0.50         -0.53     -78480.00         -8.53          5.00
   214          0.50         -0.53     -78480.00         -8.53          5.00
   215          0.50         -0.54     -78480.00         -8.54          5.00
   216          0.50         -0.54     -78480.00         -8.54          5.00
   217          0.50         -0.54     -78480.00         -8.54          5.00
   218          0.50         -0.54     -78480.00         -8.54          5.00
   219          0.50         -0.55     -78480.00         -8.55          5.00
   220          0.50         -0.55     -78480.00         -8.55          5.00
   221          0.50         -0.55     -78480.00         -8.55          5.00
   222          0.50         -0.55     -78480.00         -8.55          5.00
   223          0.50         -0.56     -78480.00         -8.56          5.00
   224          0.50         -0.56     -78480.00         -8.56          5.00
   225          0.50         -0.56     -78480.00         -8.56          5.00
   226          0.50         -0.56     -78480.00         -8.56          5.00
   227          0.50         -0.57     -78480.00         -8.57          5.00
   228          0.50         -0.57     -78480.00         -8.57          5.00
   229          0.50         -0.57     -78480.00         -8.57          5.00
   230          0.50         -0.57     -78480.00         -8.57          5.00
   231          0.50         -0.58     -78480.00         -8.58          5.00
   232          0.50         -0.58     -78480.00         -8.58          5.00
   233          0.50         -0.58     -78480.00         -8.58          5.00
   234          0.50         -0.58     -78480.00         -8.58          5.00
   235          0.50         -0.59     -78480.00         -8.59          5.00
   236          0.50         -0.59     -78480.00         -8.59          5.00
   237          0.50         -0.59     -78480.00         -8.59          5.00
   238          0.50         -0.59     -78480.00         -8.59          5.00
   239          0.50         -0.60     -78480.00         -8.60          5.00
   240          0.50         -0.60     -78480.00         -8.60          5.00
   241          0.50         -0.60     -78480.00         -8.60          5.00
   242          0.50         -0.60     -78480.00         -8.60          5.00
   243          0.50         -0.61     -78480.00         -8.61          5.00
   244          0.50         -0.61     -78480.00         -8.61          5.00
   245          0.50         -0.61     -78480.00         -8.61          5.00
   246          0.50         -0.61     -78480.00         -8.61          5.00
   247          0.50         -0.62     -78480.00         -8.62          5.00
   248          0.50         -0.62     -78480.00         -8.62          5.00
   249          0.50         -0.62     -78480.00         -8.62          5.00
   250          0.50         -0.62     -78480.00         -8.62          5.00
   251          0.50         -0.63     -78480.00         -8.63          5.00
   252          0.50         -0.63     -78480.00         -8.63          5.00
   253          0.50         -0.63     -78480.00         -8.63          5.00
   254          0.50         -0.63     -78480.00         -8.63          5.00
   255          0.50         -0.64     -78480.00         -8.64          5.00
   256          0.50         -0.64     -78480.00         -8.64          5.00
   257          0.50         -0.64     -78480.00         -8.64          5.00
   258          0.50         -0.64     -78480.00         -8.64          5.00
   259          0.50         -0.65     -78480.00         -8.65          5.00
   260          0.50         -0.65     -78480.00         -8.65          5.00
   261          0.50         -0.65     -78480.00         -8.65          5.00
   262          0.50         -0.65     -78480.00         -8.65          5.00
   263          0.50         -0.66     -78480.00         -8.66          5.00
   264          0.50         -0.66     -78480.00         -8.66          5.00
   265          0.50         -0.66     -78480.00         -8.66          5.00
   266          0.50         -0.66     -78480.00         -8.66          5.00
   267          0.50         -0.67     -78480.00         -8.67          5.00
   268          0.50         -0.67     -78480.00         -8.67          5.00
   269          0.50         -0.67     -78480.00         -8.67          5.00
   270          0.50         -0.67     -78480.00         -8.67          5.00
   271          0.50         -0.68     -78480.00         -8.68          5.00
   272          0.50         -0.68     -78480.00         -8.68          5.00
   273          0.50         -0.68     -78480.00         -8.68          5.00
   274          0.50         -0.68     -78480.00         -8.68          5.00
   275          0.50         -0.69     -78480.00         -8.69          5.00
   276          0.50         -0.69     -78480.00         -8.69          5.00
   277          0.50         -0.69     -78480.00         -8.69          5.00
   278          0.50         -0.69     -78480.00         -8.69          5.00
   279          0.50         -0.70     -78480.00         -8.70          5.00
   280          0.50         -0.70     -78480.00         -8.70          5.00
   281          0.50         -0.70     -78480.00         -8.70          5.00
   282          0.50         -0.70     -78480.00         -8.70          5.00
   283          0.50         -0.71     -78480.00         -8.71          5.00
   284          0.50         -0.71     -78480.00         -8.71          5.00
   285          0.50         -0.71     -78480.00         -8.71          5.00
   286          0.50         -0.71     -78480.00         -8.71          5.00
   287          0.50         -0.72     -78480.00         -8.72          5.00
   288          0.50         -0.72     -78480.00         -8.72          5.00
   289          0.50         -0.72     -78480.00         -8.72          5.00
   290          0.50         -0.72     -78480.00         -8.72          5.00
   291          0.50         -0.73     -78480.00         -8.73          5.00
   292          0.50         -0.73     -78480.00         -8.73          5.00
   293          0.50         -0.73     -78480.00         -8.73          5.00
   294          0.50         -0.73     -78480.00         -8.73          5.00
   295          0.50         -0.74     -78480.00         -8.74          5.00
   296          0.50         -0.74     -78480.00         -8.74          5.00
   297          0.50         -0.74     -78480.00         -8.74          5.00
   298          0.50         -0.74     -78480.00         -8.74          5.00
   299          0.50         -0.75     -78480.00         -8.75          5.00
   300          0.50         -0.75     -78480.00         -8.75          5.00
   301          0.50         -0.75     -78480.00         -8.75          5.00
   302          0.50         -0.75     -78480.00         -8.75          5.00
   303          0.50         -0.76     -78480.00         -8.76          5.00
   304          0.50         -0.76     -78480.00         -8.76          5.00
   305          0.50         -0.76     -78480.00         -8.76          5.00
   306          0.50         -0.76     -78480.00         -8.76          5.00
   307          0.50         -0.77     -78480.00         -8.77          5.00
