30/12/22,-1.658
31/12/22,-1.67299999999999
01/01/23,-1.687
02/01/23,-1.706
03/01/23,-1.723
04/01/23,-1.728
05/01/23,-1.74
06/01/23,-1.727
07/01/23,-1.739
08/01/23,-1.748
09/01/23,-1.715
10/01/23,-1.675
11/01/23,-1.643
12/01/23,-1.613
13/01/23,-1.622
14/01/23,-1.6
15/01/23,-1.59
16/01/23,-1.462
17/01/23,-1.498
18/01/23,-1.53
19/01/23,-1.557
20/01/23,-1.591
21/01/23,-1.613
22/01/23,-1.631
23/01/23,-1.634
24/01/23,-1.639
25/01/23,-1.606
26/01/23,-1.606
27/01/23,-1.622
28/01/23,-1.641
29/01/23,-1.655
30/01/23,-1.661
31/01/23,-1.672
01/02/23,-1.681
02/02/23,-1.693
03/02/23,-1.701
04/02/23,-1.716
05/02/23,-1.72499999999999
06/02/23,-1.721
07/02/23,-1.726
08/02/23,-1.735
09/02/23,-1.749
10/02/23,-1.757
11/02/23,-1.771
12/02/23,-1.78899999999999
13/02/23,-1.78899999999999
14/02/23,-1.808
15/02/23,-1.809
16/02/23,-1.823
17/02/23,-1.835
18/02/23,-1.834
19/02/23,-1.832
20/02/23,-1.846
21/02/23,-1.85
22/02/23,-1.843
23/02/23,-1.86
24/02/23,-1.841
25/02/23,-1.846
26/02/23,-1.864
27/02/23,-1.871
28/02/23,-1.884
01/03/23,-1.888
02/03/23,-1.902
03/03/23,-1.907
04/03/23,-1.921
05/03/23,-1.924
06/03/23,-1.92
07/03/23,-1.931
08/03/23,-1.942
09/03/23,-1.902
10/03/23,-1.829
11/03/23,-1.791
12/03/23,-1.78
13/03/23,-1.771
14/03/23,-1.723
15/03/23,-1.715
16/03/23,-1.714
17/03/23,-1.715
18/03/23,-1.738
19/03/23,-1.742
20/03/23,-1.745
21/03/23,-1.747
22/03/23,-1.754
23/03/23,-1.763
24/03/23,-1.766
25/03/23,-1.751
26/03/23,-1.693
27/03/23,-1.653
28/03/23,-1.652
29/03/23,-1.662
30/03/23,-1.657
31/03/23,-1.647
01/04/23,-1.61
02/04/23,-1.538
03/04/23,-1.478
04/04/23,-1.533
05/04/23,-1.569
06/04/23,-1.584
27/04/23,-1.809
28/04/23,-1.817
29/04/23,-1.792
30/04/23,-1.801
01/05/23,-1.8
02/05/23,-1.821
03/05/23,-1.81
04/05/23,-1.831
05/05/23,-1.847
06/05/23,-1.857
07/05/23,-1.858
08/05/23,-1.878
09/05/23,-1.877
10/05/23,-1.85
11/05/23,-1.835
12/05/23,-1.851
13/05/23,-1.866
14/05/23,-1.88
15/05/23,-1.881
16/05/23,-1.901
17/05/23,-1.92
18/05/23,-1.925
19/05/23,-1.927
20/05/23,-1.953
21/05/23,-1.967
22/05/23,-1.974
23/05/23,-2
24/05/23,-1.999
25/05/23,-2.007
26/05/23,-2.023
27/05/23,-2.039
28/05/23,-2.04
29/05/23,-2.064
30/05/23,-2.078
31/05/23,-2.093
01/06/23,-2.095
02/06/23,-2.102
03/06/23,-2.12
04/06/23,-2.138
05/06/23,-2.148
06/06/23,-2.164
07/06/23,-2.17
08/06/23,-2.176
09/06/23,-2.176
10/06/23,-2.2
11/06/23,-2.204
12/06/23,-2.204
13/06/23,-2.224
14/06/23,-2.232
15/06/23,-2.23699999999999
16/06/23,-2.25
17/06/23,-2.252
18/06/23,-2.267
19/06/23,-2.264
20/06/23,-2.264
21/06/23,-2.266
22/06/23,-2.255
23/06/23,-2.263
24/06/23,-2.273
25/06/23,-2.277
26/06/23,-2.28899999999999
27/06/23,-2.297
28/06/23,-2.305
29/06/23,-2.302
30/06/23,-2.309
01/07/23,-2.316
02/07/23,-2.305
03/07/23,-2.315
04/07/23,-2.316
05/07/23,-2.335
06/07/23,-2.345
07/07/23,-2.339
08/07/23,-2.335
09/07/23,-2.355
10/07/23,-2.35
11/07/23,-2.34
12/07/23,-2.307
13/07/23,-2.313
14/07/23,-2.315
15/07/23,-2.32
16/07/23,-2.215
17/07/23,-2.188
18/07/23,-2.201
19/07/23,-2.213
20/07/23,-2.22799999999999
21/07/23,-2.233
22/07/23,-2.258
23/07/23,-2.27
24/07/23,-2.282
25/07/23,-2.284
26/07/23,-2.228
27/07/23,-2.225
28/07/23,-2.235
29/07/23,-2.206
30/07/23,-2.157
31/07/23,-2.15
01/08/23,-2.136
02/08/23,-2.114
03/08/23,-1.975
04/08/23,-1.989
05/08/23,-1.982
06/08/23,-1.996
07/08/23,-1.962
08/08/23,-1.963
09/08/23,-1.982
10/08/23,-2.015
11/08/23,-2.033
12/08/23,-2.052
13/08/23,-2.056
14/08/23,-2.072
15/08/23,-2.095
16/08/23,-2.107
17/08/23,-2.104
18/08/23,-2.132
19/08/23,-2.145
20/08/23,-2.174
21/08/23,-2.181
22/08/23,-2.206
23/08/23,-2.206
24/08/23,-2.226
25/08/23,-2.229
26/08/23,-2.201
27/08/23,-2.208
28/08/23,-2.231
29/08/23,-2.225
30/08/23,-2.232
31/08/23,-2.236
01/09/23,-2.254
02/09/23,-2.247
03/09/23,-2.26
04/09/23,-2.273
05/09/23,-2.284
06/09/23,-2.292
07/09/23,-2.308
08/09/23,-2.316
09/09/23,-2.314
10/09/23,-2.324
11/09/23,-2.328
12/09/23,-2.341
13/09/23,-2.342
14/09/23,-2.356
15/09/23,-2.353
16/09/23,-2.36
17/09/23,-2.36
18/09/23,-2.367
19/09/23,-2.356
20/09/23,-2.358
21/09/23,-2.369
22/09/23,-2.339
23/09/23,-2.345
24/09/23,-2.351
25/09/23,-2.351
26/09/23,-2.361
27/09/23,-2.37099999999999
28/09/23,-2.365
29/09/23,-2.386
30/09/23,-2.39
01/10/23,-2.395
02/10/23,-2.39
03/10/23,-2.406
04/10/23,-2.42
05/10/23,-2.403
06/10/23,-2.409
07/10/23,-2.42
08/10/23,-2.416
09/10/23,-2.416
10/10/23,-2.42
11/10/23,-2.42
12/10/23,-2.431
13/10/23,-2.436
14/10/23,-2.443
15/10/23,-2.421
16/10/23,-2.425
