2022-12-30 00:00:00,-1.658
2022-12-30 00:05:00,-1.6580520833333332
2022-12-30 00:10:00,-1.6581041666666665
2022-12-30 00:15:00,-1.6581562499999998
2022-12-30 00:20:00,-1.658208333333333
2022-12-30 00:25:00,-1.6582604166666663
2022-12-30 00:30:00,-1.6583124999999996
2022-12-30 00:35:00,-1.658364583333333
2022-12-30 00:40:00,-1.6584166666666662
2022-12-30 00:45:00,-1.6584687499999997
2022-12-30 00:50:00,-1.658520833333333
2022-12-30 00:55:00,-1.6585729166666663
2022-12-30 01:00:00,-1.6586249999999996
2022-12-30 01:05:00,-1.6586770833333329
2022-12-30 01:10:00,-1.6587291666666661
2022-12-30 01:15:00,-1.6587812499999994
2022-12-30 01:20:00,-1.6588333333333327
2022-12-30 01:25:00,-1.658885416666666
2022-12-30 01:30:00,-1.6589374999999993
2022-12-30 01:35:00,-1.6589895833333326
2022-12-30 01:40:00,-1.6590416666666659
2022-12-30 01:45:00,-1.6590937499999991
2022-12-30 01:50:00,-1.6591458333333324
2022-12-30 01:55:00,-1.6591979166666657
2022-12-30 02:00:00,-1.659249999999999
2022-12-30 02:05:00,-1.6593020833333323
2022-12-30 02:10:00,-1.6593541666666658
2022-12-30 02:15:00,-1.659406249999999
2022-12-30 02:20:00,-1.6594583333333324
2022-12-30 02:25:00,-1.6595104166666657
2022-12-30 02:30:00,-1.659562499999999
2022-12-30 02:35:00,-1.6596145833333322
2022-12-30 02:40:00,-1.6596666666666655
2022-12-30 02:45:00,-1.6597187499999988
2022-12-30 02:50:00,-1.659770833333332
2022-12-30 02:55:00,-1.6598229166666654
2022-12-30 03:00:00,-1.6598749999999987
2022-12-30 03:05:00,-1.659927083333332
2022-12-30 03:10:00,-1.6599791666666652
2022-12-30 03:15:00,-1.6600312499999985
2022-12-30 03:20:00,-1.6600833333333318
2022-12-30 03:25:00,-1.660135416666665
2022-12-30 03:30:00,-1.6601874999999984
2022-12-30 03:35:00,-1.6602395833333319
2022-12-30 03:40:00,-1.6602916666666652
2022-12-30 03:45:00,-1.6603437499999985
2022-12-30 03:50:00,-1.6603958333333317
2022-12-30 03:55:00,-1.660447916666665
2022-12-30 04:00:00,-1.6604999999999983
2022-12-30 04:05:00,-1.6605520833333316
2022-12-30 04:10:00,-1.6606041666666649
2022-12-30 04:15:00,-1.6606562499999982
2022-12-30 04:20:00,-1.6607083333333315
2022-12-30 04:25:00,-1.6607604166666647
2022-12-30 04:30:00,-1.660812499999998
2022-12-30 04:35:00,-1.6608645833333313
2022-12-30 04:40:00,-1.6609166666666646
2022-12-30 04:45:00,-1.6609687499999979
2022-12-30 04:50:00,-1.6610208333333312
2022-12-30 04:55:00,-1.6610729166666645
2022-12-30 05:00:00,-1.661124999999998
2022-12-30 05:05:00,-1.6611770833333313
2022-12-30 05:10:00,-1.6612291666666645
2022-12-30 05:15:00,-1.6612812499999978
2022-12-30 05:20:00,-1.661333333333331
2022-12-30 05:25:00,-1.6613854166666644
2022-12-30 05:30:00,-1.6614374999999977
2022-12-30 05:35:00,-1.661489583333331
2022-12-30 05:40:00,-1.6615416666666643
2022-12-30 05:45:00,-1.6615937499999975
2022-12-30 05:50:00,-1.6616458333333308
2022-12-30 05:55:00,-1.661697916666664
2022-12-30 06:00:00,-1.6617499999999974
2022-12-30 06:05:00,-1.6618020833333307
2022-12-30 06:10:00,-1.661854166666664
2022-12-30 06:15:00,-1.6619062499999973
2022-12-30 06:20:00,-1.6619583333333305
2022-12-30 06:25:00,-1.662010416666664
2022-12-30 06:30:00,-1.6620624999999973
2022-12-30 06:35:00,-1.6621145833333306
2022-12-30 06:40:00,-1.662166666666664
2022-12-30 06:45:00,-1.6622187499999972
2022-12-30 06:50:00,-1.6622708333333305
2022-12-30 06:55:00,-1.6623229166666638
2022-12-30 07:00:00,-1.662374999999997
2022-12-30 07:05:00,-1.6624270833333303
2022-12-30 07:10:00,-1.6624791666666636
2022-12-30 07:15:00,-1.662531249999997
2022-12-30 07:20:00,-1.6625833333333302
2022-12-30 07:25:00,-1.6626354166666635
2022-12-30 07:30:00,-1.6626874999999968
2022-12-30 07:35:00,-1.66273958333333
2022-12-30 07:40:00,-1.6627916666666633
2022-12-30 07:45:00,-1.6628437499999966
2022-12-30 07:50:00,-1.6628958333333301
2022-12-30 07:55:00,-1.6629479166666634
2022-12-30 08:00:00,-1.6629999999999967
2022-12-30 08:05:00,-1.66305208333333
2022-12-30 08:10:00,-1.6631041666666633
2022-12-30 08:15:00,-1.6631562499999966
2022-12-30 08:20:00,-1.6632083333333298
2022-12-30 08:25:00,-1.6632604166666631
2022-12-30 08:30:00,-1.6633124999999964
2022-12-30 08:35:00,-1.6633645833333297
2022-12-30 08:40:00,-1.663416666666663
2022-12-30 08:45:00,-1.6634687499999963
2022-12-30 08:50:00,-1.6635208333333296
2022-12-30 08:55:00,-1.6635729166666628
2022-12-30 09:00:00,-1.6636249999999961
2022-12-30 09:05:00,-1.6636770833333294
2022-12-30 09:10:00,-1.6637291666666627
2022-12-30 09:15:00,-1.6637812499999962
2022-12-30 09:20:00,-1.6638333333333295
2022-12-30 09:25:00,-1.6638854166666628
2022-12-30 09:30:00,-1.663937499999996
2022-12-30 09:35:00,-1.6639895833333294
2022-12-30 09:40:00,-1.6640416666666626
2022-12-30 09:45:00,-1.664093749999996
2022-12-30 09:50:00,-1.6641458333333292
2022-12-30 09:55:00,-1.6641979166666625
2022-12-30 10:00:00,-1.6642499999999958
2022-12-30 10:05:00,-1.664302083333329
2022-12-30 10:10:00,-1.6643541666666624
