30/09/23,-3.36
01/10/23,-3.377
02/10/23,-3.368
03/10/23,-3.374
04/10/23,-3.385
05/10/23,-3.376
06/10/23,-3.383
07/10/23,-3.392
08/10/23,-3.385
09/10/23,-3.398
10/10/23,-3.408
11/10/23,-3.408
12/10/23,-3.423
13/10/23,-3.433
14/10/23,-3.454
15/10/23,-3.423
16/10/23,-3.433
17/10/23,-3.434
18/10/23,-3.434
19/10/23,-3.413
20/10/23,-3.397
21/10/23,-3.349
22/10/23,-3.363
23/10/23,-3.371
24/10/23,-3.32
25/10/23,-3.281
