#,P2Date,H2,TP2
429,19/04/2022 01:00:00,-1.810650888,10.689
430,19/04/2022 01:15:00,-1.758579882,10.615
431,19/04/2022 01:30:00,-1.286982249,10.548
432,19/04/2022 01:45:00,-2.219526627,10.488
433,19/04/2022 02:00:00,-1.785798817,10.436
434,19/04/2022 02:15:00,-0.835502959,10.392
435,19/04/2022 02:30:00,-1.977514793,10.354
436,19/04/2022 02:45:00,-1.941420118,10.314
437,19/04/2022 03:00:00,-1.849112426,10.277
438,19/04/2022 03:15:00,-1.131360947,10.239
439,19/04/2022 03:30:00,-1.610059172,10.205
440,19/04/2022 03:45:00,-1.422485207,10.17
441,19/04/2022 04:00:00,-1.307100592,10.138
442,19/04/2022 04:15:00,-1.720710059,10.11
443,19/04/2022 04:30:00,-1.898816568,10.083
444,19/04/2022 04:45:00,-2.234911243,10.061
445,19/04/2022 05:00:00,-1.808284024,10.041
446,19/04/2022 05:15:00,-1.600591716,10.021
447,19/04/2022 05:30:00,-2.334319527,9.997
448,19/04/2022 05:45:00,-1.544378698,9.969
449,19/04/2022 06:00:00,-1.625443787,9.94
450,19/04/2022 06:15:00,-1.85147929,9.926
451,19/04/2022 06:30:00,-2.059171598,9.927
452,19/04/2022 06:45:00,-1.149112426,9.94
453,19/04/2022 07:00:00,-2.079289941,9.958
454,19/04/2022 07:15:00,-2.04556213,9.977
455,19/04/2022 07:30:00,-1.436094675,9.993
456,19/04/2022 07:45:00,-1.456213018,10.03
457,19/04/2022 08:00:00,-1.783431953,10.078
458,19/04/2022 08:15:00,-1.508284024,10.156
459,19/04/2022 08:30:00,-1.517159763,10.239
460,19/04/2022 08:45:00,-1.447337278,10.326
461,19/04/2022 09:00:00,-1.853846154,10.41
462,19/04/2022 09:15:00,-1.436094675,10.501
463,19/04/2022 09:30:00,-1.386390533,10.56
464,19/04/2022 09:45:00,-1.86035503,10.626
465,19/04/2022 10:00:00,-1.772189349,10.696
466,19/04/2022 10:15:00,-1.643786982,10.771
467,19/04/2022 10:30:00,-1.363905325,10.841
468,19/04/2022 10:45:00,-1.228402367,10.939
469,19/04/2022 11:00:00,-2.070414201,11.072
470,19/04/2022 11:15:00,-1.932544379,11.181
471,19/04/2022 11:30:00,-1.7,11.254
472,19/04/2022 11:45:00,-1.962130178,11.373
473,19/04/2022 12:00:00,-2.621301775,11.538
474,19/04/2022 12:15:00,-1.695857988,11.687
475,19/04/2022 12:30:00,-1.417751479,11.806
476,19/04/2022 12:45:00,-1.695857988,11.886
477,19/04/2022 13:00:00,-1.366272189,11.975
478,19/04/2022 13:15:00,-1.813017751,12.051
479,19/04/2022 13:30:00,-2.020710059,12.113
480,19/04/2022 13:45:00,-1.955029586,12.171
481,19/04/2022 14:00:00,-1.971005917,12.233
482,19/04/2022 14:15:00,-2.510650888,12.304
483,19/04/2022 14:30:00,-1.661538462,12.381
484,19/04/2022 14:45:00,-2.074556213,12.444
485,19/04/2022 15:00:00,-2.124260355,12.494
486,19/04/2022 15:15:00,-1.553254438,12.541
487,19/04/2022 15:30:00,-2.007100592,12.583
488,19/04/2022 15:45:00,-1.736094675,12.604
489,19/04/2022 16:00:00,-2.269230769,12.601
490,19/04/2022 16:15:00,-2.16035503,12.586
491,19/04/2022 16:30:00,-2.86035503,12.565
492,19/04/2022 16:45:00,-1.975739645,12.535
493,19/04/2022 17:00:00,-1.946153846,12.499
494,19/04/2022 17:15:00,-2.050295858,12.455
495,19/04/2022 17:30:00,-1.989349112,12.406
496,19/04/2022 17:45:00,-2.621301775,12.358
497,19/04/2022 18:00:00,-2.178698225,12.313
498,19/04/2022 18:15:00,-2.404142012,12.258
499,19/04/2022 18:30:00,-1.779289941,12.205
500,19/04/2022 18:45:00,-2.379289941,12.148
501,19/04/2022 19:00:00,-1.449704142,12.089
502,19/04/2022 19:15:00,-1.93964497,12.022
503,19/04/2022 19:30:00,-2.189940828,11.951
504,19/04/2022 19:45:00,-1.975739645,11.88
505,19/04/2022 20:00:00,-2.866863905,11.81
506,19/04/2022 20:15:00,-1.331952663,11.746
507,19/04/2022 20:30:00,-2.610059172,11.678
508,19/04/2022 20:45:00,-2.208284024,11.608
509,19/04/2022 21:00:00,-1.510650888,11.537
510,19/04/2022 21:15:00,-1.377514793,11.464
511,19/04/2022 21:30:00,-2.230769231,11.396
512,19/04/2022 21:45:00,-1.833136095,11.332
513,19/04/2022 22:00:00,-1.530769231,11.266
514,19/04/2022 22:15:00,-2.214792899,11.206
515,19/04/2022 22:30:00,-1.977514793,11.149
516,19/04/2022 22:45:00,-1.50591716,11.096
517,19/04/2022 23:00:00,-1.831360947,11.044
518,19/04/2022 23:15:00,-2.406508876,10.989
519,19/04/2022 23:30:00,-1.411242604,10.936
520,19/04/2022 23:45:00,-1.93964497,10.881
