#,dates,pressure_differential_m,temperature_stream_C
382,09/04/2017 17:15:00,-0.022206138,15.317
383,09/04/2017 17:30:00,-0.022313876,15.399
384,09/04/2017 17:45:00,-0.022618774,15.457
385,09/04/2017 18:00:00,-0.022554161,15.508
386,09/04/2017 18:15:00,-0.022992887,15.53
387,09/04/2017 18:30:00,-0.02309871,15.524
388,09/04/2017 18:45:00,-0.023936736,15.503
389,09/04/2017 19:00:00,-0.024043428,15.467
390,09/04/2017 19:15:00,-0.024857005,15.424
391,09/04/2017 19:30:00,-0.026146799,15.364
392,09/04/2017 19:45:00,-0.026383235,15.281
393,09/04/2017 20:00:00,-0.027298504,15.181
394,09/04/2017 20:15:00,-0.028334515,15.07
395,09/04/2017 20:30:00,-0.028762213,14.948
396,09/04/2017 20:45:00,-0.030340033,14.831
397,09/04/2017 21:00:00,-0.031932777,14.713
398,09/04/2017 21:15:00,-0.032102239,14.598
399,09/04/2017 21:30:00,-0.033913414,14.469
400,09/04/2017 21:45:00,-0.035482611,14.327
401,09/04/2017 22:00:00,-0.036339035,14.185
402,09/04/2017 22:15:00,-0.037623742,14.032
403,09/04/2017 22:30:00,-0.038443519,13.879
404,09/04/2017 22:45:00,-0.039959778,13.718
405,09/04/2017 23:00:00,-0.040899385,13.548
406,09/04/2017 23:15:00,-0.041783813,13.376
407,09/04/2017 23:30:00,-0.041803947,13.195
408,09/04/2017 23:45:00,-0.043211633,13.01
409,10/04/2017 00:00:00,-0.043537509,12.837
410,10/04/2017 00:15:00,-0.044438665,12.66
411,10/04/2017 00:30:00,-0.044619835,12.503
412,10/04/2017 00:45:00,-0.044800104,12.348
413,10/04/2017 01:00:00,-0.045207412,12.195
414,10/04/2017 01:15:00,-0.045733232,12.056
415,10/04/2017 01:30:00,-0.04561593,11.919
416,10/04/2017 01:45:00,-0.046410864,11.793
417,10/04/2017 02:00:00,-0.046375441,11.671
418,10/04/2017 02:15:00,-0.046568867,11.551
419,10/04/2017 02:30:00,-0.046767269,11.432
420,10/04/2017 02:45:00,-0.047388101,11.323
421,10/04/2017 03:00:00,-0.047436365,11.216
422,10/04/2017 03:15:00,-0.047744688,11.114
423,10/04/2017 03:30:00,-0.047714716,11.012
424,10/04/2017 03:45:00,-0.047821336,10.916
425,10/04/2017 04:00:00,-0.047544888,10.823
