x0x23,dates,pressure_differential_m,temperature_stream_C
1,12/05/2021 17:00:00,0.0156733060800966,14.9810524693158
2,12/05/2021 17:15:00,0.0129594394917659,14.9451081791429
3,12/05/2021 17:30:00,0.0105682534931317,14.87918466456
4,12/05/2021 17:45:00,0.0101479106093572,14.7796378532642
5,12/05/2021 18:00:00,0.0111227632346287,14.6596721289106
6,12/05/2021 18:15:00,0.0118273795830197,14.5294812654886
7,12/05/2021 18:30:00,0.0112353544970659,14.3922825854551
8,12/05/2021 18:45:00,0.011049328607509,14.2624630718192
9,12/05/2021 19:00:00,0.0123018703962467,14.1524479766078
10,12/05/2021 19:15:00,0.0140278775023485,14.0648304067596
11,12/05/2021 19:30:00,0.0170076139826638,13.9947850268557
12,12/05/2021 19:45:00,0.0196051598478171,13.9359626491387
13,12/05/2021 20:00:00,0.0193261600929505,13.882156423128
14,12/05/2021 20:15:00,0.0176486124982165,13.8272209595752
15,12/05/2021 20:30:00,0.0169566442220591,13.7698597757132
16,12/05/2021 20:45:00,0.0174679060548058,13.7141059253973
17,12/05/2021 21:00:00,0.0181658036857912,13.6587205136516
18,12/05/2021 21:15:00,0.0198694030434433,13.5989990138831
19,12/05/2021 21:30:00,0.0214314572880235,13.5314086767557
20,12/05/2021 21:45:00,0.022376070273145,13.4585297916341
21,12/05/2021 22:00:00,0.0229324109927379,13.3865448868455
22,12/05/2021 22:15:00,0.022608916172059,13.3165660860005
23,12/05/2021 22:30:00,0.0212277118337811,13.2476569161864
24,12/05/2021 22:45:00,0.0201004590229854,13.1790192036781
25,12/05/2021 23:00:00,0.0198089383628698,13.1063672878056
26,12/05/2021 23:15:00,0.0200172710253055,13.0272523007626
27,12/05/2021 23:30:00,0.0194117628915358,12.9482088459576
28,12/05/2021 23:45:00,0.0195588320904922,12.8759202508286
29,13/05/2021 00:00:00,0.019516197490265,12.8131906987744
30,13/05/2021 00:15:00,0.0171791840546439,12.7591442623755
31,13/05/2021 00:30:00,0.0151649704935991,12.7106619636352
32,13/05/2021 00:45:00,0.0135750745357566,12.6655398393967
33,13/05/2021 01:00:00,0.0106031241139033,12.6217870927106
34,13/05/2021 01:15:00,0.00959989453539783,12.5784026199469
35,13/05/2021 01:30:00,0.013295908590469,12.5346468212889
36,13/05/2021 01:45:00,0.0179241511343287,12.4913057329523
37,13/05/2021 02:00:00,0.0189012839244077,12.451020189795
38,13/05/2021 02:15:00,0.0166387276033103,12.4144258145789
39,13/05/2021 02:30:00,0.0130908593322419,12.3776942670477
40,13/05/2021 02:45:00,0.0125650210515564,12.3383975724981
41,13/05/2021 03:00:00,0.0134361769169576,12.2972754953946
42,13/05/2021 03:15:00,0.0125033330851904,12.2570039909539
43,13/05/2021 03:30:00,0.0107030873263983,12.2209263547722
44,13/05/2021 03:45:00,0.0100054434971608,12.1906155272363
45,13/05/2021 04:00:00,0.0109313186703206,12.1594561225145
46,13/05/2021 04:15:00,0.0120144264898601,12.1213360408879
47,13/05/2021 04:30:00,0.0113628396650981,12.078467203529
48,13/05/2021 04:45:00,0.0104686948330063,12.0368536717696
49,13/05/2021 05:00:00,0.0111120606862596,11.9999858437707
50,13/05/2021 05:15:00,0.0137942990801448,11.9689676965874
51,13/05/2021 05:30:00,0.0166253383903967,11.9446922011929
52,13/05/2021 05:45:00,0.0167330552696878,11.9271261151923
53,13/05/2021 06:00:00,0.0155698220924394,11.9161261151923
54,13/05/2021 06:15:00,0.0162990696693145,11.9120191333002
55,13/05/2021 06:30:00,0.0150271999705526,11.9163047235922
56,13/05/2021 06:45:00,0.0128768507241289,11.9320332191515
57,13/05/2021 07:00:00,0.0129839997865623,11.9630383137352
58,13/05/2021 07:15:00,0.0129214606918942,12.0137516669482
59,13/05/2021 07:30:00,0.0122405958554341,12.0864237254809
60,13/05/2021 07:45:00,0.0121414965584048,12.1820918634377
61,13/05/2021 08:00:00,0.0129801954452369,12.2911865664159
62,13/05/2021 08:15:00,0.0143098437574544,12.3970364590141
63,13/05/2021 08:30:00,0.0132869890757751,12.4899628131377
64,13/05/2021 08:45:00,0.0110763318762414,12.5563166015355
65,13/05/2021 09:00:00,0.00943308365043962,12.6096632796961
66,13/05/2021 09:15:00,0.00869263365715459,12.685655647909
67,13/05/2021 09:30:00,0.00821745549006651,12.7758706449451
68,13/05/2021 09:45:00,0.00858108543116623,12.8925691864046
69,13/05/2021 10:00:00,0.00810511847885308,13.0599495022693
