x0x23,dates,pressure_differential_m,temperature_stream_C
1049,23/05/2021 15:00:00,0.000329744221111103,14.0955509907891
1050,23/05/2021 15:15:00,0.000644955745151169,14.1037780071731
1051,23/05/2021 15:30:00,0.00211230283232117,14.1022765751325
1052,23/05/2021 15:45:00,0.0029054419287935,14.0831745935543
1053,23/05/2021 16:00:00,0.000738318896444337,14.0456852286451
1054,23/05/2021 16:15:00,-0.00179318920096211,13.9990564841615
1055,23/05/2021 16:30:00,-0.002898403557567,13.9535156354047
1056,23/05/2021 16:45:00,-0.00345713873912676,13.9146094704276
1057,23/05/2021 17:00:00,-0.00278826293214167,13.8809162127398
1058,23/05/2021 17:15:00,-0.00157621617160148,13.8504823458752
1059,23/05/2021 17:30:00,-0.000395242871359475,13.8245216922135
1060,23/05/2021 17:45:00,0.00045489650764147,13.8003874776006
1061,23/05/2021 18:00:00,0.000360454831175562,13.7733723823892
1062,23/05/2021 18:15:00,-0.000539181501914152,13.7417649074386
1063,23/05/2021 18:30:00,-0.000990216191275576,13.7033208985416
1064,23/05/2021 18:45:00,0.000360236755593074,13.6571826697318
1065,23/05/2021 19:00:00,0.000569374107438757,13.6072179547382
1066,23/05/2021 19:15:00,-0.00218232030560205,13.5575216922135
1067,23/05/2021 19:30:00,-0.00413697095397761,13.5097063574222
1068,23/05/2021 19:45:00,-0.00186903561008079,13.4628052398938
1069,23/05/2021 20:00:00,0.00140179528678064,13.4156518687377
1070,23/05/2021 20:15:00,0.000796261923919071,13.3691140248179
1071,23/05/2021 20:30:00,-0.00183441401490374,13.323755798658
1072,23/05/2021 20:45:00,-0.00375484236760838,13.2785378439198
1073,23/05/2021 21:00:00,-0.00389986613853159,13.2325923326043
1074,23/05/2021 21:15:00,-0.00160340554978488,13.1858910226309
1075,23/05/2021 21:30:00,-9.90594425183278e-05,13.1385378439198
1076,23/05/2021 21:45:00,-0.000153729332164567,13.090511597316
1077,23/05/2021 22:00:00,-6.79015343777109e-05,13.0426024275019
1078,23/05/2021 22:15:00,-0.000754592490920285,12.9962461968189
1079,23/05/2021 22:30:00,-0.00416239591644509,12.9517921401593
1080,23/05/2021 22:45:00,-0.00522614991447872,12.9088334819745
1081,23/05/2021 23:00:00,-0.00212512780331074,12.8664389614482
1082,23/05/2021 23:15:00,-0.000735869535929932,12.8249192647116
1083,23/05/2021 23:30:00,-0.000842797557791864,12.7838910226309
1084,23/05/2021 23:45:00,0.000728034077680545,12.7430282420807
