x0x23,dates,temperature_depth_1_C,temperature_depth_2_C,temperature_depth_3_C,temperature_depth_4_C
449,17/05/2021 09:00:00,12.925,13.038,13.041,13.017
450,17/05/2021 09:15:00,12.924,13.032,13.034,13.01
451,17/05/2021 09:30:00,12.925,13.026,13.026,13.002
452,17/05/2021 09:45:00,12.93,13.022,13.019,12.996
453,17/05/2021 10:00:00,12.935,13.017,13.013,12.989
454,17/05/2021 10:15:00,12.939,13.013,13.007,12.983
455,17/05/2021 10:30:00,12.945,13.01,12.999,12.977
456,17/05/2021 10:45:00,12.959,13.007,12.993,12.971
457,17/05/2021 11:00:00,12.981,13.005,12.989,12.965
458,17/05/2021 11:15:00,13.01,13.004,12.983,12.959
459,17/05/2021 11:30:00,13.044,13.007,12.978,12.954
460,17/05/2021 11:45:00,13.076,13.01,12.974,12.95
461,17/05/2021 12:00:00,13.108,13.016,12.971,12.945
462,17/05/2021 12:15:00,13.148,13.023,12.968,12.942
463,17/05/2021 12:30:00,13.192,13.032,12.965,12.939
464,17/05/2021 12:45:00,13.237,13.043,12.963,12.936
465,17/05/2021 13:00:00,13.288,13.057,12.963,12.935
466,17/05/2021 13:15:00,13.345,13.072,12.963,12.933
467,17/05/2021 13:30:00,13.4,13.09,12.965,12.933
468,17/05/2021 13:45:00,13.451,13.109,12.968,12.935
469,17/05/2021 14:00:00,13.502,13.13,12.971,12.936
470,17/05/2021 14:15:00,13.544,13.151,12.975,12.938
471,17/05/2021 14:30:00,13.581,13.175,12.981,12.942
472,17/05/2021 14:45:00,13.61,13.198,12.987,12.947
473,17/05/2021 15:00:00,13.637,13.221,12.995,12.951
474,17/05/2021 15:15:00,13.664,13.242,13.004,12.957
475,17/05/2021 15:30:00,13.688,13.263,13.013,12.963
476,17/05/2021 15:45:00,13.706,13.282,13.022,12.971
477,17/05/2021 16:00:00,13.715,13.302,13.032,12.978
478,17/05/2021 16:15:00,13.717,13.32,13.041,12.987
479,17/05/2021 16:30:00,13.72,13.336,13.052,12.995
480,17/05/2021 16:45:00,13.72,13.35,13.063,13.004
481,17/05/2021 17:00:00,13.718,13.364,13.073,13.013
482,17/05/2021 17:15:00,13.715,13.374,13.082,13.022
483,17/05/2021 17:30:00,13.708,13.383,13.093,13.029
484,17/05/2021 17:45:00,13.7,13.392,13.102,13.038
485,17/05/2021 18:00:00,13.685,13.398,13.111,13.046
486,17/05/2021 18:15:00,13.669,13.403,13.118,13.054
487,17/05/2021 18:30:00,13.648,13.406,13.126,13.061
488,17/05/2021 18:45:00,13.64,13.407,13.133,13.067
489,17/05/2021 19:00:00,13.635,13.409,13.139,13.075
490,17/05/2021 19:15:00,13.62,13.41,13.145,13.081
491,17/05/2021 19:30:00,13.601,13.41,13.151,13.085
492,17/05/2021 19:45:00,13.568,13.409,13.156,13.091
493,17/05/2021 20:00:00,13.533,13.404,13.159,13.096
494,17/05/2021 20:15:00,13.491,13.4,13.163,13.1
495,17/05/2021 20:30:00,13.398,13.394,13.165,13.105
496,17/05/2021 20:45:00,13.318,13.385,13.168,13.108
497,17/05/2021 21:00:00,13.3,13.371,13.168,13.111
498,17/05/2021 21:15:00,13.246,13.357,13.169,13.112
499,17/05/2021 21:30:00,13.245,13.342,13.168,13.114
500,17/05/2021 21:45:00,13.216,13.329,13.166,13.115
501,17/05/2021 22:00:00,13.204,13.314,13.165,13.115
502,17/05/2021 22:15:00,13.181,13.299,13.162,13.114
503,17/05/2021 22:30:00,13.151,13.284,13.157,13.112
504,17/05/2021 22:45:00,13.129,13.269,13.153,13.109
505,17/05/2021 23:00:00,13.109,13.252,13.148,13.106
506,17/05/2021 23:15:00,13.093,13.237,13.142,13.102
507,17/05/2021 23:30:00,13.066,13.222,13.136,13.097
508,17/05/2021 23:45:00,13.04,13.207,13.13,13.091
509,18/05/2021 00:00:00,13.019,13.191,13.123,13.085
510,18/05/2021 00:15:00,12.99,13.175,13.115,13.079
511,18/05/2021 00:30:00,12.971,13.159,13.108,13.072
512,18/05/2021 00:45:00,12.948,13.144,13.1,13.064
513,18/05/2021 01:00:00,12.929,13.129,13.093,13.057
514,18/05/2021 01:15:00,12.909,13.112,13.084,13.048
515,18/05/2021 01:30:00,12.882,13.097,13.075,13.04
516,18/05/2021 01:45:00,12.847,13.081,13.066,13.031
517,18/05/2021 02:00:00,12.831,13.066,13.057,13.022
518,18/05/2021 02:15:00,12.814,13.051,13.048,13.013
519,18/05/2021 02:30:00,12.799,13.034,13.038,13.002
520,18/05/2021 02:45:00,12.782,13.019,13.028,12.993
521,18/05/2021 03:00:00,12.763,13.004,13.019,12.983
522,18/05/2021 03:15:00,12.742,12.99,13.01,12.972
523,18/05/2021 03:30:00,12.72,12.975,12.999,12.963
524,18/05/2021 03:45:00,12.702,12.96,12.989,12.953
525,18/05/2021 04:00:00,12.68,12.945,12.98,12.942
526,18/05/2021 04:15:00,12.662,12.93,12.969,12.932
527,18/05/2021 04:30:00,12.64,12.915,12.959,12.921
528,18/05/2021 04:45:00,12.624,12.9,12.95,12.91
529,18/05/2021 05:00:00,12.601,12.885,12.939,12.901
530,18/05/2021 05:15:00,12.586,12.871,12.929,12.891
531,18/05/2021 05:30:00,12.574,12.856,12.918,12.88
532,18/05/2021 05:45:00,12.562,12.843,12.907,12.87
533,18/05/2021 06:00:00,12.554,12.829,12.897,12.861
534,18/05/2021 06:15:00,12.544,12.815,12.886,12.85
535,18/05/2021 06:30:00,12.533,12.802,12.877,12.841
536,18/05/2021 06:45:00,12.527,12.79,12.867,12.832
537,18/05/2021 07:00:00,12.524,12.778,12.856,12.821
538,18/05/2021 07:15:00,12.524,12.766,12.846,12.812
539,18/05/2021 07:30:00,12.53,12.755,12.837,12.803
540,18/05/2021 07:45:00,12.539,12.746,12.826,12.794
541,18/05/2021 08:00:00,12.553,12.739,12.817,12.785
542,18/05/2021 08:15:00,12.571,12.733,12.808,12.776
543,18/05/2021 08:30:00,12.591,12.728,12.799,12.769
544,18/05/2021 08:45:00,12.612,12.725,12.79,12.76
545,18/05/2021 09:00:00,12.642,12.725,12.782,12.752
546,18/05/2021 09:15:00,12.671,12.725,12.776,12.745
547,18/05/2021 09:30:00,12.695,12.728,12.769,12.739
548,18/05/2021 09:45:00,12.722,12.731,12.764,12.733
549,18/05/2021 10:00:00,12.754,12.736,12.758,12.726
550,18/05/2021 10:15:00,12.793,12.743,12.755,12.722
551,18/05/2021 10:30:00,12.844,12.751,12.751,12.717
552,18/05/2021 10:45:00,12.889,12.761,12.749,12.714
553,18/05/2021 11:00:00,12.93,12.773,12.748,12.711
554,18/05/2021 11:15:00,12.966,12.788,12.746,12.71
555,18/05/2021 11:30:00,12.996,12.803,12.746,12.708
556,18/05/2021 11:45:00,13.046,12.818,12.748,12.708
557,18/05/2021 12:00:00,13.111,12.835,12.751,12.71
558,18/05/2021 12:15:00,13.169,12.855,12.754,12.711
559,18/05/2021 12:30:00,13.231,12.876,12.757,12.713
560,18/05/2021 12:45:00,13.288,12.898,12.763,12.716
561,18/05/2021 13:00:00,13.33,12.924,12.769,12.72
562,18/05/2021 13:15:00,13.373,12.95,12.775,12.726
563,18/05/2021 13:30:00,13.427,12.975,12.784,12.733
564,18/05/2021 13:45:00,13.487,13.001,12.793,12.74
565,18/05/2021 14:00:00,13.544,13.029,12.802,12.748
566,18/05/2021 14:15:00,13.577,13.058,12.814,12.757
567,18/05/2021 14:30:00,13.598,13.087,12.825,12.766
568,18/05/2021 14:45:00,13.626,13.112,12.838,12.776
569,18/05/2021 15:00:00,13.666,13.138,12.85,12.788
570,18/05/2021 15:15:00,13.712,13.163,12.864,12.8
571,18/05/2021 15:30:00,13.76,13.189,12.877,12.812
572,18/05/2021 15:45:00,13.795,13.216,12.892,12.826
573,18/05/2021 16:00:00,13.822,13.243,12.906,12.84
574,18/05/2021 16:15:00,13.841,13.269,12.921,12.853
575,18/05/2021 16:30:00,13.855,13.294,12.936,12.867
576,18/05/2021 16:45:00,13.867,13.317,12.951,12.882
577,18/05/2021 17:00:00,13.876,13.338,12.966,12.895
578,18/05/2021 17:15:00,13.88,13.357,12.983,12.91
579,18/05/2021 17:30:00,13.877,13.376,12.998,12.925
580,18/05/2021 17:45:00,13.873,13.391,13.011,12.941
581,18/05/2021 18:00:00,13.864,13.406,13.026,12.954
582,18/05/2021 18:15:00,13.853,13.418,13.04,12.968
583,18/05/2021 18:30:00,13.84,13.427,13.054,12.981
584,18/05/2021 18:45:00,13.823,13.436,13.066,12.995
585,18/05/2021 19:00:00,13.802,13.442,13.078,13.007
586,18/05/2021 19:15:00,13.778,13.446,13.088,13.019
587,18/05/2021 19:30:00,13.751,13.449,13.099,13.031
588,18/05/2021 19:45:00,13.727,13.449,13.109,13.041
589,18/05/2021 20:00:00,13.705,13.449,13.117,13.051
590,18/05/2021 20:15:00,13.681,13.446,13.124,13.06
591,18/05/2021 20:30:00,13.657,13.445,13.132,13.067
592,18/05/2021 20:45:00,13.631,13.44,13.138,13.075
593,18/05/2021 21:00:00,13.605,13.436,13.142,13.081
594,18/05/2021 21:15:00,13.581,13.428,13.147,13.087
595,18/05/2021 21:30:00,13.557,13.422,13.15,13.091
596,18/05/2021 21:45:00,13.533,13.415,13.153,13.094
597,18/05/2021 22:00:00,13.506,13.407,13.156,13.099
598,18/05/2021 22:15:00,13.479,13.398,13.157,13.1
599,18/05/2021 22:30:00,13.452,13.389,13.157,13.102
600,18/05/2021 22:45:00,13.425,13.379,13.157,13.103
601,18/05/2021 23:00:00,13.4,13.368,13.157,13.103
602,18/05/2021 23:15:00,13.373,13.357,13.156,13.103
603,18/05/2021 23:30:00,13.345,13.345,13.154,13.103
604,18/05/2021 23:45:00,13.321,13.333,13.151,13.102
605,19/05/2021 00:00:00,13.297,13.321,13.148,13.1
606,19/05/2021 00:15:00,13.275,13.308,13.145,13.097
607,19/05/2021 00:30:00,13.252,13.296,13.142,13.094
608,19/05/2021 00:45:00,13.23,13.282,13.138,13.091
609,19/05/2021 01:00:00,13.207,13.27,13.133,13.088
610,19/05/2021 01:15:00,13.184,13.257,13.127,13.084
611,19/05/2021 01:30:00,13.163,13.243,13.123,13.079
612,19/05/2021 01:45:00,13.141,13.23,13.117,13.075
613,19/05/2021 02:00:00,13.118,13.216,13.111,13.069
614,19/05/2021 02:15:00,13.099,13.203,13.105,13.063
615,19/05/2021 02:30:00,13.078,13.189,13.099,13.057
616,19/05/2021 02:45:00,13.058,13.175,13.091,13.051
617,19/05/2021 03:00:00,13.038,13.16,13.085,13.044
618,19/05/2021 03:15:00,13.02,13.147,13.078,13.037
619,19/05/2021 03:30:00,13.002,13.133,13.07,13.031
620,19/05/2021 03:45:00,12.986,13.12,13.063,13.023
621,19/05/2021 04:00:00,12.971,13.106,13.055,13.016
622,19/05/2021 04:15:00,12.956,13.093,13.048,13.008
623,19/05/2021 04:30:00,12.939,13.081,13.038,13.001
624,19/05/2021 04:45:00,12.924,13.067,13.031,12.993
625,19/05/2021 05:00:00,12.909,13.055,13.022,12.986
626,19/05/2021 05:15:00,12.895,13.041,13.014,12.977
627,19/05/2021 05:30:00,12.883,13.029,13.005,12.969
628,19/05/2021 05:45:00,12.871,13.017,12.998,12.96
629,19/05/2021 06:00:00,12.861,13.005,12.989,12.953
630,19/05/2021 06:15:00,12.852,12.995,12.98,12.944
631,19/05/2021 06:30:00,12.844,12.984,12.972,12.936
632,19/05/2021 06:45:00,12.837,12.974,12.963,12.929
633,19/05/2021 07:00:00,12.831,12.963,12.954,12.919
634,19/05/2021 07:15:00,12.828,12.954,12.947,12.912
635,19/05/2021 07:30:00,12.826,12.945,12.939,12.904
636,19/05/2021 07:45:00,12.826,12.938,12.93,12.895
637,19/05/2021 08:00:00,12.825,12.93,12.922,12.888
638,19/05/2021 08:15:00,12.823,12.922,12.915,12.88
639,19/05/2021 08:30:00,12.826,12.916,12.909,12.874
640,19/05/2021 08:45:00,12.831,12.912,12.901,12.867
641,19/05/2021 09:00:00,12.841,12.907,12.895,12.859
642,19/05/2021 09:15:00,12.855,12.903,12.888,12.853
643,19/05/2021 09:30:00,12.874,12.901,12.882,12.847
644,19/05/2021 09:45:00,12.892,12.901,12.877,12.841
645,19/05/2021 10:00:00,12.906,12.903,12.871,12.837
646,19/05/2021 10:15:00,12.924,12.904,12.868,12.832
647,19/05/2021 10:30:00,12.948,12.907,12.864,12.828
648,19/05/2021 10:45:00,12.977,12.912,12.861,12.825
649,19/05/2021 11:00:00,13.01,12.919,12.858,12.821
650,19/05/2021 11:15:00,13.054,12.927,12.856,12.82
651,19/05/2021 11:30:00,13.105,12.938,12.856,12.818
652,19/05/2021 11:45:00,13.16,12.951,12.856,12.817
653,19/05/2021 12:00:00,13.218,12.969,12.856,12.817
654,19/05/2021 12:15:00,13.282,12.989,12.859,12.818
655,19/05/2021 12:30:00,13.35,13.011,12.862,12.821
656,19/05/2021 12:45:00,13.418,13.035,12.867,12.826
657,19/05/2021 13:00:00,13.488,13.064,12.873,12.831
658,19/05/2021 13:15:00,13.551,13.094,12.88,12.837
659,19/05/2021 13:30:00,13.613,13.126,12.889,12.846
660,19/05/2021 13:45:00,13.673,13.157,12.9,12.855
661,19/05/2021 14:00:00,13.727,13.191,12.912,12.865
662,19/05/2021 14:15:00,13.79,13.225,12.924,12.879
663,19/05/2021 14:30:00,13.858,13.258,12.939,12.892
664,19/05/2021 14:45:00,13.924,13.294,12.954,12.906
665,19/05/2021 15:00:00,13.991,13.332,12.969,12.922
666,19/05/2021 15:15:00,14.063,13.37,12.987,12.939
667,19/05/2021 15:30:00,14.128,13.409,13.005,12.957
668,19/05/2021 15:45:00,14.186,13.449,13.023,12.975
669,19/05/2021 16:00:00,14.24,13.488,13.044,12.995
670,19/05/2021 16:15:00,14.283,13.529,13.064,13.016
671,19/05/2021 16:30:00,14.319,13.566,13.087,13.037
672,19/05/2021 16:45:00,14.351,13.602,13.109,13.06
673,19/05/2021 17:00:00,14.375,13.637,13.132,13.082
674,19/05/2021 17:15:00,14.391,13.67,13.154,13.106
675,19/05/2021 17:30:00,14.399,13.7,13.177,13.129
676,19/05/2021 17:45:00,14.403,13.727,13.2,13.151
677,19/05/2021 18:00:00,14.405,13.751,13.221,13.174
678,19/05/2021 18:15:00,14.399,13.772,13.243,13.197
679,19/05/2021 18:30:00,14.39,13.792,13.263,13.218
680,19/05/2021 18:45:00,14.375,13.807,13.284,13.239
681,19/05/2021 19:00:00,14.358,13.82,13.302,13.258
682,19/05/2021 19:15:00,14.339,13.831,13.32,13.278
683,19/05/2021 19:30:00,14.318,13.84,13.336,13.296
684,19/05/2021 19:45:00,14.295,13.846,13.353,13.312
685,19/05/2021 20:00:00,14.27,13.849,13.367,13.327
686,19/05/2021 20:15:00,14.244,13.852,13.38,13.341
687,19/05/2021 20:30:00,14.219,13.852,13.392,13.354
688,19/05/2021 20:45:00,14.192,13.85,13.404,13.365
689,19/05/2021 21:00:00,14.164,13.847,13.413,13.376
690,19/05/2021 21:15:00,14.135,13.844,13.422,13.385
691,19/05/2021 21:30:00,14.104,13.838,13.43,13.394
692,19/05/2021 21:45:00,14.071,13.832,13.436,13.4
693,19/05/2021 22:00:00,14.035,13.823,13.442,13.406
694,19/05/2021 22:15:00,13.996,13.814,13.446,13.41
695,19/05/2021 22:30:00,13.954,13.802,13.449,13.415
696,19/05/2021 22:45:00,13.912,13.79,13.452,13.418
697,19/05/2021 23:00:00,13.868,13.775,13.452,13.419
698,19/05/2021 23:15:00,13.825,13.76,13.454,13.419
699,19/05/2021 23:30:00,13.784,13.742,13.452,13.419
700,19/05/2021 23:45:00,13.742,13.724,13.451,13.418
701,20/05/2021 00:00:00,13.703,13.706,13.448,13.416
702,20/05/2021 00:15:00,13.664,13.687,13.445,13.412
703,20/05/2021 00:30:00,13.626,13.667,13.44,13.407
704,20/05/2021 00:45:00,13.589,13.646,13.434,13.403
705,20/05/2021 01:00:00,13.553,13.626,13.428,13.397
706,20/05/2021 01:15:00,13.518,13.605,13.421,13.389
707,20/05/2021 01:30:00,13.485,13.584,13.413,13.382
708,20/05/2021 01:45:00,13.455,13.563,13.406,13.374
709,20/05/2021 02:00:00,13.425,13.542,13.397,13.365
710,20/05/2021 02:15:00,13.395,13.521,13.388,13.356
711,20/05/2021 02:30:00,13.368,13.502,13.377,13.347
712,20/05/2021 02:45:00,13.341,13.481,13.368,13.336
713,20/05/2021 03:00:00,13.314,13.461,13.357,13.326
714,20/05/2021 03:15:00,13.288,13.442,13.345,13.315
715,20/05/2021 03:30:00,13.263,13.422,13.335,13.305
716,20/05/2021 03:45:00,13.239,13.404,13.324,13.293
717,20/05/2021 04:00:00,13.215,13.385,13.314,13.282
718,20/05/2021 04:15:00,13.192,13.365,13.302,13.27
719,20/05/2021 04:30:00,13.169,13.347,13.291,13.258
720,20/05/2021 04:45:00,13.148,13.329,13.279,13.248
721,20/05/2021 05:00:00,13.127,13.311,13.267,13.236
722,20/05/2021 05:15:00,13.108,13.293,13.255,13.224
723,20/05/2021 05:30:00,13.09,13.276,13.245,13.212
724,20/05/2021 05:45:00,13.072,13.26,13.233,13.2
725,20/05/2021 06:00:00,13.054,13.243,13.221,13.189
726,20/05/2021 06:15:00,13.037,13.227,13.209,13.177
727,20/05/2021 06:30:00,13.022,13.21,13.198,13.165
728,20/05/2021 06:45:00,13.01,13.195,13.186,13.153
729,20/05/2021 07:00:00,13.001,13.18,13.174,13.141
730,20/05/2021 07:15:00,12.99,13.166,13.163,13.13
731,20/05/2021 07:30:00,12.984,13.153,13.151,13.118
732,20/05/2021 07:45:00,12.98,13.141,13.141,13.108
733,20/05/2021 08:00:00,12.978,13.13,13.13,13.096
734,20/05/2021 08:15:00,12.978,13.12,13.12,13.085
735,20/05/2021 08:30:00,12.984,13.111,13.109,13.075
736,20/05/2021 08:45:00,12.999,13.102,13.1,13.066
737,20/05/2021 09:00:00,13.019,13.096,13.091,13.055
738,20/05/2021 09:15:00,13.038,13.093,13.082,13.046
739,20/05/2021 09:30:00,13.058,13.091,13.073,13.037
740,20/05/2021 09:45:00,13.076,13.091,13.066,13.029
741,20/05/2021 10:00:00,13.094,13.091,13.06,13.022
742,20/05/2021 10:15:00,13.117,13.094,13.054,13.016
743,20/05/2021 10:30:00,13.141,13.097,13.049,13.01
744,20/05/2021 10:45:00,13.171,13.102,13.044,13.004
745,20/05/2021 11:00:00,13.209,13.108,13.04,13.001
746,20/05/2021 11:15:00,13.251,13.117,13.037,12.996
747,20/05/2021 11:30:00,13.293,13.127,13.035,12.995
748,20/05/2021 11:45:00,13.339,13.141,13.035,12.993
749,20/05/2021 12:00:00,13.385,13.154,13.035,12.992
750,20/05/2021 12:15:00,13.427,13.171,13.035,12.993
751,20/05/2021 12:30:00,13.467,13.189,13.038,12.995
752,20/05/2021 12:45:00,13.502,13.209,13.041,12.998
753,20/05/2021 13:00:00,13.536,13.227,13.046,13.001
754,20/05/2021 13:15:00,13.571,13.246,13.051,13.005
755,20/05/2021 13:30:00,13.61,13.264,13.057,13.011
756,20/05/2021 13:45:00,13.655,13.285,13.064,13.019
757,20/05/2021 14:00:00,13.705,13.305,13.07,13.026
758,20/05/2021 14:15:00,13.759,13.329,13.079,13.034
759,20/05/2021 14:30:00,13.808,13.353,13.088,13.043
760,20/05/2021 14:45:00,13.85,13.379,13.097,13.052
761,20/05/2021 15:00:00,13.891,13.404,13.108,13.063
762,20/05/2021 15:15:00,13.924,13.43,13.118,13.075
763,20/05/2021 15:30:00,13.952,13.454,13.13,13.087
764,20/05/2021 15:45:00,13.979,13.478,13.142,13.1
765,20/05/2021 16:00:00,14.002,13.502,13.156,13.114
766,20/05/2021 16:15:00,14.02,13.524,13.169,13.127
767,20/05/2021 16:30:00,14.033,13.545,13.183,13.141
768,20/05/2021 16:45:00,14.042,13.563,13.197,13.156
769,20/05/2021 17:00:00,14.05,13.581,13.21,13.169
770,20/05/2021 17:15:00,14.054,13.598,13.222,13.184
771,20/05/2021 17:30:00,14.057,13.613,13.236,13.198
772,20/05/2021 17:45:00,14.059,13.626,13.248,13.213
773,20/05/2021 18:00:00,14.06,13.638,13.261,13.227
774,20/05/2021 18:15:00,14.06,13.651,13.273,13.239
775,20/05/2021 18:30:00,14.056,13.661,13.284,13.252
776,20/05/2021 18:45:00,14.051,13.67,13.296,13.264
777,20/05/2021 19:00:00,14.042,13.678,13.306,13.276
778,20/05/2021 19:15:00,14.032,13.684,13.315,13.287
779,20/05/2021 19:30:00,14.017,13.69,13.326,13.297
780,20/05/2021 19:45:00,13.999,13.693,13.335,13.308
781,20/05/2021 20:00:00,13.979,13.694,13.342,13.317
782,20/05/2021 20:15:00,13.955,13.694,13.35,13.324
783,20/05/2021 20:30:00,13.931,13.694,13.357,13.332
784,20/05/2021 20:45:00,13.906,13.691,13.364,13.339
785,20/05/2021 21:00:00,13.879,13.687,13.368,13.345
786,20/05/2021 21:15:00,13.85,13.681,13.373,13.35
787,20/05/2021 21:30:00,13.819,13.675,13.377,13.354
788,20/05/2021 21:45:00,13.787,13.666,13.38,13.357
789,20/05/2021 22:00:00,13.754,13.657,13.382,13.36
790,20/05/2021 22:15:00,13.721,13.646,13.383,13.36
791,20/05/2021 22:30:00,13.688,13.634,13.383,13.362
792,20/05/2021 22:45:00,13.654,13.62,13.382,13.36
793,20/05/2021 23:00:00,13.62,13.607,13.382,13.359
794,20/05/2021 23:15:00,13.587,13.592,13.379,13.357
795,20/05/2021 23:30:00,13.556,13.577,13.376,13.354
796,20/05/2021 23:45:00,13.524,13.56,13.373,13.35
797,21/05/2021 00:00:00,13.493,13.545,13.368,13.345
798,21/05/2021 00:15:00,13.461,13.527,13.362,13.339
799,21/05/2021 00:30:00,13.43,13.511,13.356,13.333
800,21/05/2021 00:45:00,13.4,13.493,13.35,13.326
801,21/05/2021 01:00:00,13.368,13.476,13.344,13.318
802,21/05/2021 01:15:00,13.338,13.457,13.336,13.311
803,21/05/2021 01:30:00,13.309,13.439,13.327,13.302
804,21/05/2021 01:45:00,13.281,13.421,13.32,13.293
805,21/05/2021 02:00:00,13.251,13.401,13.311,13.282
806,21/05/2021 02:15:00,13.222,13.383,13.302,13.272
807,21/05/2021 02:30:00,13.194,13.364,13.291,13.261
808,21/05/2021 02:45:00,13.165,13.344,13.282,13.251
809,21/05/2021 03:00:00,13.138,13.326,13.272,13.24
810,21/05/2021 03:15:00,13.109,13.306,13.261,13.228
811,21/05/2021 03:30:00,13.082,13.287,13.249,13.216
812,21/05/2021 03:45:00,13.054,13.267,13.239,13.204
813,21/05/2021 04:00:00,13.026,13.248,13.227,13.192
814,21/05/2021 04:15:00,12.998,13.227,13.216,13.178
815,21/05/2021 04:30:00,12.971,13.207,13.204,13.166
816,21/05/2021 04:45:00,12.944,13.188,13.191,13.153
817,21/05/2021 05:00:00,12.918,13.166,13.178,13.139
818,21/05/2021 05:15:00,12.891,13.147,13.166,13.126
819,21/05/2021 05:30:00,12.865,13.127,13.153,13.112
820,21/05/2021 05:45:00,12.84,13.106,13.141,13.099
821,21/05/2021 06:00:00,12.817,13.087,13.127,13.085
822,21/05/2021 06:15:00,12.794,13.067,13.114,13.072
823,21/05/2021 06:30:00,12.775,13.048,13.1,13.057
824,21/05/2021 06:45:00,12.757,13.029,13.087,13.043
825,21/05/2021 07:00:00,12.739,13.011,13.073,13.028
826,21/05/2021 07:15:00,12.723,12.993,13.06,13.014
827,21/05/2021 07:30:00,12.711,12.975,13.048,13.001
828,21/05/2021 07:45:00,12.704,12.96,13.034,12.986
829,21/05/2021 08:00:00,12.702,12.944,13.02,12.972
830,21/05/2021 08:15:00,12.708,12.93,13.007,12.959
831,21/05/2021 08:30:00,12.72,12.919,12.995,12.945
832,21/05/2021 08:45:00,12.737,12.909,12.983,12.933
833,21/05/2021 09:00:00,12.755,12.903,12.971,12.921
834,21/05/2021 09:15:00,12.782,12.898,12.96,12.909
835,21/05/2021 09:30:00,12.812,12.895,12.95,12.898
836,21/05/2021 09:45:00,12.846,12.895,12.941,12.889
837,21/05/2021 10:00:00,12.883,12.898,12.932,12.88
838,21/05/2021 10:15:00,12.922,12.904,12.925,12.874
839,21/05/2021 10:30:00,12.966,12.912,12.919,12.868
840,21/05/2021 10:45:00,13.011,12.922,12.915,12.864
841,21/05/2021 11:00:00,13.051,12.935,12.91,12.859
842,21/05/2021 11:15:00,13.085,12.948,12.909,12.858
843,21/05/2021 11:30:00,13.12,12.963,12.907,12.858
844,21/05/2021 11:45:00,13.162,12.978,12.907,12.859
845,21/05/2021 12:00:00,13.215,12.993,12.909,12.861
846,21/05/2021 12:15:00,13.273,13.013,12.912,12.864
847,21/05/2021 12:30:00,13.339,13.034,12.915,12.868
848,21/05/2021 12:45:00,13.406,13.058,12.919,12.874
849,21/05/2021 13:00:00,13.469,13.084,12.925,12.882
850,21/05/2021 13:15:00,13.53,13.112,12.933,12.889
851,21/05/2021 13:30:00,13.587,13.142,12.941,12.9
852,21/05/2021 13:45:00,13.638,13.174,12.951,12.91
853,21/05/2021 14:00:00,13.687,13.204,12.962,12.924
854,21/05/2021 14:15:00,13.739,13.236,12.974,12.938
855,21/05/2021 14:30:00,13.799,13.267,12.987,12.953
856,21/05/2021 14:45:00,13.865,13.299,13.001,12.969
857,21/05/2021 15:00:00,13.93,13.333,13.016,12.986
858,21/05/2021 15:15:00,13.994,13.37,13.032,13.004
859,21/05/2021 15:30:00,14.051,13.406,13.049,13.022
860,21/05/2021 15:45:00,14.099,13.443,13.066,13.041
861,21/05/2021 16:00:00,14.14,13.479,13.085,13.063
862,21/05/2021 16:15:00,14.173,13.514,13.103,13.084
863,21/05/2021 16:30:00,14.194,13.548,13.123,13.106
864,21/05/2021 16:45:00,14.211,13.58,13.144,13.129
865,21/05/2021 17:00:00,14.223,13.608,13.165,13.151
866,21/05/2021 17:15:00,14.231,13.635,13.184,13.174
867,21/05/2021 17:30:00,14.235,13.66,13.206,13.195
868,21/05/2021 17:45:00,14.234,13.681,13.225,13.218
869,21/05/2021 18:00:00,14.232,13.7,13.245,13.237
870,21/05/2021 18:15:00,14.228,13.717,13.263,13.258
871,21/05/2021 18:30:00,14.219,13.732,13.281,13.276
872,21/05/2021 18:45:00,14.204,13.744,13.297,13.294
873,21/05/2021 19:00:00,14.186,13.756,13.312,13.311
874,21/05/2021 19:15:00,14.165,13.763,13.329,13.327
875,21/05/2021 19:30:00,14.144,13.769,13.342,13.341
876,21/05/2021 19:45:00,14.122,13.772,13.356,13.354
877,21/05/2021 20:00:00,14.096,13.775,13.368,13.367
878,21/05/2021 20:15:00,14.071,13.775,13.379,13.379
879,21/05/2021 20:30:00,14.042,13.774,13.388,13.388
880,21/05/2021 20:45:00,14.015,13.771,13.397,13.397
881,21/05/2021 21:00:00,13.985,13.766,13.404,13.404
882,21/05/2021 21:15:00,13.952,13.76,13.41,13.41
883,21/05/2021 21:30:00,13.918,13.753,13.416,13.415
884,21/05/2021 21:45:00,13.883,13.744,13.421,13.419
885,21/05/2021 22:00:00,13.846,13.733,13.424,13.422
886,21/05/2021 22:15:00,13.808,13.721,13.425,13.424
887,21/05/2021 22:30:00,13.772,13.708,13.427,13.424
888,21/05/2021 22:45:00,13.736,13.694,13.427,13.422
889,21/05/2021 23:00:00,13.703,13.679,13.427,13.421
890,21/05/2021 23:15:00,13.667,13.663,13.425,13.419
891,21/05/2021 23:30:00,13.632,13.646,13.422,13.415
892,21/05/2021 23:45:00,13.598,13.629,13.419,13.41
893,22/05/2021 00:00:00,13.562,13.611,13.415,13.404
894,22/05/2021 00:15:00,13.526,13.593,13.41,13.398
895,22/05/2021 00:30:00,13.488,13.574,13.404,13.392
896,22/05/2021 00:45:00,13.454,13.556,13.398,13.383
897,22/05/2021 01:00:00,13.419,13.535,13.391,13.376
