x0x23,dates,pressure_differential_m,temperature_stream_C
1,12/05/2021 17:00:00,0.0193302916817021,14.9446629962383
2,12/05/2021 17:15:00,0.0201048968427157,14.9125682926113
3,12/05/2021 17:30:00,0.0213977282702907,14.8472916464522
4,12/05/2021 17:45:00,0.0231054206664791,14.7468376608192
5,12/05/2021 18:00:00,0.0246204372079186,14.6268537421475
6,12/05/2021 18:15:00,0.0254964183886065,14.496538806145
7,12/05/2021 18:30:00,0.0260129064141836,14.3584904452958
8,12/05/2021 18:45:00,0.0261287439303793,14.2265982957921
9,12/05/2021 19:00:00,0.0255641873413244,14.1143178000836
10,12/05/2021 19:15:00,0.024552339322251,14.0256457415509
11,12/05/2021 19:30:00,0.0235195627262126,13.956111958963
12,12/05/2021 19:45:00,0.0228409918781528,13.8988849658221
13,12/05/2021 20:00:00,0.0223494709104215,13.8465227015735
14,12/05/2021 20:15:00,0.021796550574013,13.7915227015735
15,12/05/2021 20:30:00,0.0212165404449979,13.7332311016075
16,12/05/2021 20:45:00,0.0205689561571418,13.6756750633696
17,12/05/2021 21:00:00,0.0199509270571563,13.6180968869946
18,12/05/2021 21:15:00,0.0195065173971005,13.556710418754
19,12/05/2021 21:30:00,0.0189453002830267,13.4891695228624
20,12/05/2021 21:45:00,0.0180235899183382,13.4172805428433
21,12/05/2021 22:00:00,0.0166411676365094,13.3459525542411
22,12/05/2021 22:15:00,0.0152354320938363,13.2769505587642
23,12/05/2021 22:30:00,0.0143731901780737,13.2091039299203
24,12/05/2021 22:45:00,0.0138421477263052,13.1397467602554
25,12/05/2021 23:00:00,0.0134873861071332,13.0654813126234
26,12/05/2021 23:15:00,0.0133595285613474,12.9858234342119
27,12/05/2021 23:30:00,0.0134211129251356,12.9075620246687
28,12/05/2021 23:45:00,0.013719858054968,12.8365125834329
29,13/05/2021 00:00:00,0.0141346689414558,12.7745933187213
30,13/05/2021 00:15:00,0.0145458129782824,12.7207134003479
31,13/05/2021 00:30:00,0.0148037990380764,12.6716801108184
32,13/05/2021 00:45:00,0.0150897885160927,12.6251140248179
33,13/05/2021 01:00:00,0.0154045431814138,12.5802179547382
34,13/05/2021 01:15:00,0.0158477433896171,12.5361897126575
35,13/05/2021 01:30:00,0.0165682457259215,12.4920494412358
36,13/05/2021 01:45:00,0.0170409717522877,12.4480070429257
37,13/05/2021 02:00:00,0.0173752998502749,12.4069162598747
38,13/05/2021 02:15:00,0.0177818471159431,12.3699374118949
39,13/05/2021 02:30:00,0.0180883442664048,12.3329384683897
40,13/05/2021 02:45:00,0.018094669899092,12.2935065498672
41,13/05/2021 03:00:00,0.0181169652974001,12.2525196967366
42,13/05/2021 03:15:00,0.0180720418665426,12.2122976335317
43,13/05/2021 03:30:00,0.0178071909327225,12.1757366421148
44,13/05/2021 03:45:00,0.0177313783275029,12.1451634660536
45,13/05/2021 04:00:00,0.0180333015676223,12.1145600524349
46,13/05/2021 04:15:00,0.0185472810658186,12.0766296834657
47,13/05/2021 04:30:00,0.018873838173104,12.0332542962395
48,13/05/2021 04:45:00,0.0188238037698683,11.9912300451127
49,13/05/2021 05:00:00,0.0187935758647728,11.9543703165343
50,13/05/2021 05:15:00,0.0196264207778867,11.9239364025349
51,13/05/2021 05:30:00,0.021397201614394,11.9001261151923
52,13/05/2021 05:45:00,0.0232827456608337,11.8828819138503
53,13/05/2021 06:00:00,0.02429729685439,11.8720171378232
54,13/05/2021 06:15:00,0.0243485654575761,11.8677749319582
55,13/05/2021 06:30:00,0.0242661531991463,11.8723380131217
56,13/05/2021 06:45:00,0.0241634584195989,11.8904509814447
57,13/05/2021 07:00:00,0.0239384607335311,11.9261967323401
58,13/05/2021 07:15:00,0.0235118861372675,11.9810382666003
59,13/05/2021 07:30:00,0.0229779149743889,12.0525559678599
60,13/05/2021 07:45:00,0.0224902514543143,12.1371291671641
61,13/05/2021 08:00:00,0.0220838354562693,12.2286608600054
62,13/05/2021 08:15:00,0.021363991857004,12.3239143115326
63,13/05/2021 08:30:00,0.020277706513879,12.417621724801
64,13/05/2021 08:45:00,0.0194944108125936,12.4891955337919
65,13/05/2021 09:00:00,0.0188711792800211,12.5429226466275
66,13/05/2021 09:15:00,0.0183344692694709,12.6112933132824
67,13/05/2021 09:30:00,0.0183833698008512,12.6961209741225
68,13/05/2021 09:45:00,0.0183512870790672,12.8176660262644
69,13/05/2021 10:00:00,0.0176897314992299,12.9850140619596
70,13/05/2021 10:15:00,0.016745231115229,13.145297726504
71,13/05/2021 10:30:00,0.0154359830628113,13.2673208752985
72,13/05/2021 10:45:00,0.0136610944689768,13.3848287173349
73,13/05/2021 11:00:00,0.0126162454701129,13.510376113777
74,13/05/2021 11:15:00,0.0123053564505602,13.6109387034154
75,13/05/2021 11:30:00,0.0118541142346982,13.6989826510429
76,13/05/2021 11:45:00,0.011201500055195,13.8091786090486
77,13/05/2021 12:00:00,0.0105120523783504,13.9508597285783
