#,dates,pressure_differential_m,temperature_stream_C
272,14/07/2017 10:30:00,-0.766409544,15.509
273,14/07/2017 10:45:00,-0.766433729,15.533
274,14/07/2017 11:00:00,-0.766482098,15.581
275,14/07/2017 11:15:00,-0.766530467,15.629
276,14/07/2017 11:30:00,-0.766577828,15.676
277,14/07/2017 11:45:00,-0.766626197,15.724
278,14/07/2017 12:00:00,-0.767091661,15.772
279,14/07/2017 12:15:00,-0.767139022,15.819
280,14/07/2017 12:30:00,-0.767211576,15.891
281,14/07/2017 12:45:00,-0.767259945,15.939
282,14/07/2017 13:00:00,-0.767307306,15.986
283,14/07/2017 13:15:00,-0.76733149,16.01
284,14/07/2017 13:30:00,-0.767355675,16.034
285,14/07/2017 13:45:00,-0.767404044,16.082
286,14/07/2017 14:00:00,-0.767451405,16.129
287,14/07/2017 14:15:00,-0.767499774,16.177
288,14/07/2017 14:30:00,-0.767523958,16.201
289,14/07/2017 14:45:00,-0.767572327,16.249
290,14/07/2017 15:00:00,-0.767595504,16.272
291,14/07/2017 15:15:00,-0.767619688,16.296
292,14/07/2017 15:30:00,-0.767619688,16.296
293,14/07/2017 15:45:00,-0.767643873,16.32
294,14/07/2017 16:00:00,-0.767668057,16.344
295,14/07/2017 16:15:00,-0.767692242,16.368
296,14/07/2017 16:30:00,-0.767692242,16.368
297,14/07/2017 16:45:00,-0.767668057,16.344
298,14/07/2017 17:00:00,-0.768085153,16.344
299,14/07/2017 17:15:00,-0.768502248,16.344
300,14/07/2017 17:30:00,-0.768502248,16.344
301,14/07/2017 17:45:00,-0.768502248,16.344
302,14/07/2017 18:00:00,-0.768502248,16.344
303,14/07/2017 18:15:00,-0.768526433,16.368
304,14/07/2017 18:30:00,-0.768967712,16.392
305,14/07/2017 18:45:00,-0.768943528,16.368
306,14/07/2017 19:00:00,-0.768943528,16.368
307,14/07/2017 19:15:00,-0.768943528,16.368
308,14/07/2017 19:30:00,-0.768943528,16.368
309,14/07/2017 19:45:00,-0.768943528,16.368
310,14/07/2017 20:00:00,-0.768919344,16.344
311,14/07/2017 20:15:00,-0.76928807,16.296
312,14/07/2017 20:30:00,-0.769263886,16.272
313,14/07/2017 20:45:00,-0.769240709,16.249
314,14/07/2017 21:00:00,-0.769216524,16.225
315,14/07/2017 21:15:00,-0.769609435,16.201
316,14/07/2017 21:30:00,-0.769561066,16.153
317,14/07/2017 21:45:00,-0.769536882,16.129
318,14/07/2017 22:00:00,-0.769513705,16.106
319,14/07/2017 22:15:00,-0.769465336,16.058
320,14/07/2017 22:30:00,-0.769858247,16.034
321,14/07/2017 22:45:00,-0.769809878,15.986
322,14/07/2017 23:00:00,-0.769762517,15.939
323,14/07/2017 23:15:00,-0.769714148,15.891
324,14/07/2017 23:30:00,-0.77005869,15.819
325,14/07/2017 23:45:00,-0.770011329,15.772
326,15/07/2017 00:00:00,-0.769938776,15.7
327,15/07/2017 00:15:00,-0.770307502,15.652
328,15/07/2017 00:30:00,-0.770235957,15.581
329,15/07/2017 00:45:00,-0.770187588,15.533
330,15/07/2017 01:00:00,-0.770139219,15.485
331,15/07/2017 01:15:00,-0.770508953,15.438
332,15/07/2017 01:30:00,-0.7704364,15.366
333,15/07/2017 01:45:00,-0.770388031,15.318
334,15/07/2017 02:00:00,-0.770756757,15.27
335,15/07/2017 02:15:00,-0.770709396,15.223
336,15/07/2017 02:30:00,-0.770661027,15.175
337,15/07/2017 02:45:00,-0.771029754,15.127
338,15/07/2017 03:00:00,-0.7709572,15.055
339,15/07/2017 03:15:00,-0.770909839,15.008
340,15/07/2017 03:30:00,-0.77086147,14.96
341,15/07/2017 03:45:00,-0.770813101,14.912
342,15/07/2017 04:00:00,-0.771157643,14.84
343,15/07/2017 04:15:00,-0.771109274,14.792
344,15/07/2017 04:30:00,-0.771037729,14.721
345,15/07/2017 04:45:00,-0.77098936,14.673
346,15/07/2017 05:00:00,-0.771358086,14.625
347,15/07/2017 05:15:00,-0.771309717,14.577
348,15/07/2017 05:30:00,-0.771261348,14.529
349,15/07/2017 05:45:00,-0.771188795,14.457
350,15/07/2017 06:00:00,-0.771564359,14.409
351,15/07/2017 06:15:00,-0.77151599,14.361
352,15/07/2017 06:30:00,-0.771491806,14.337
353,15/07/2017 06:45:00,-0.771444445,14.29
354,15/07/2017 07:00:00,-0.77142026,14.266
355,15/07/2017 07:15:00,-0.771837356,14.266
356,15/07/2017 07:30:00,-0.77142026,14.266
357,15/07/2017 07:45:00,-0.77142026,14.266
358,15/07/2017 08:00:00,-0.771837356,14.266
359,15/07/2017 08:15:00,-0.77186154,14.29
360,15/07/2017 08:30:00,-0.771885724,14.314
361,15/07/2017 08:45:00,-0.77151599,14.361
362,15/07/2017 09:00:00,-0.771540175,14.385
363,15/07/2017 09:15:00,-0.771588544,14.433
364,15/07/2017 09:30:00,-0.771636913,14.481
365,15/07/2017 09:45:00,-0.771685281,14.529
366,15/07/2017 10:00:00,-0.77173365,14.577
367,15/07/2017 10:15:00,-0.771358086,14.625
368,15/07/2017 10:30:00,-0.771406455,14.673
369,15/07/2017 10:45:00,-0.771479009,14.745
370,15/07/2017 11:00:00,-0.771109274,14.792
371,15/07/2017 11:15:00,-0.771181828,14.864
372,15/07/2017 11:30:00,-0.770837286,14.936
373,15/07/2017 11:45:00,-0.770909839,15.008
374,15/07/2017 12:00:00,-0.770540105,15.055
375,15/07/2017 12:15:00,-0.770636843,15.151
376,15/07/2017 12:30:00,-0.770709396,15.223
377,15/07/2017 12:45:00,-0.770339662,15.27
378,15/07/2017 13:00:00,-0.76999512,15.342
379,15/07/2017 13:15:00,-0.770067673,15.414
380,15/07/2017 13:30:00,-0.769722123,15.485
381,15/07/2017 13:45:00,-0.769770492,15.533
382,15/07/2017 14:00:00,-0.76942595,15.605
383,15/07/2017 14:15:00,-0.769497496,15.676
384,15/07/2017 14:30:00,-0.769177138,15.772
385,15/07/2017 14:45:00,-0.769224499,15.819
386,15/07/2017 15:00:00,-0.768855773,15.867
387,15/07/2017 15:15:00,-0.768487046,15.915
388,15/07/2017 15:30:00,-0.768558592,15.986
389,15/07/2017 15:45:00,-0.768189866,16.034
390,15/07/2017 16:00:00,-0.767821139,16.082
391,15/07/2017 16:15:00,-0.767892685,16.153
392,15/07/2017 16:30:00,-0.767523958,16.201
393,15/07/2017 16:45:00,-0.767155232,16.249
394,15/07/2017 17:00:00,-0.767202593,16.296
395,15/07/2017 17:15:00,-0.766809682,16.32
396,15/07/2017 17:30:00,-0.766392587,16.32
397,15/07/2017 17:45:00,-0.766440955,16.368
398,15/07/2017 18:00:00,-0.766416771,16.344
399,15/07/2017 18:15:00,-0.766833866,16.344
400,15/07/2017 18:30:00,-0.766858051,16.368
401,15/07/2017 18:45:00,-0.76646514,16.392
402,15/07/2017 19:00:00,-0.76646514,16.392
403,15/07/2017 19:15:00,-0.766048045,16.392
404,15/07/2017 19:30:00,-0.766048045,16.392
405,15/07/2017 19:45:00,-0.765630949,16.392
406,15/07/2017 20:00:00,-0.765189669,16.368
407,15/07/2017 20:15:00,-0.765189669,16.368
408,15/07/2017 20:30:00,-0.764765736,16.368
409,15/07/2017 20:45:00,-0.764741552,16.344
410,15/07/2017 21:00:00,-0.764300272,16.32
411,15/07/2017 21:15:00,-0.763883176,16.32
412,15/07/2017 21:30:00,-0.763883176,16.32
413,15/07/2017 21:45:00,-0.763441897,16.296
