9.07	13.44
9.1	13.42
9.12	13.4
9.07	13.4
8.99	13.4
8.97	13.44
8.95	13.44
8.93	13.42
8.87	13.42
8.75	13.42
8.75	13.42
8.6	13.42
8.5	13.4
8.44	13.4
8.34	13.4
8.25	13.4
8.17	13.4
8.09	13.4
8.01	13.4
8.01	13.36
7.93	13.36
7.87	13.38
7.78	13.38
7.72	13.38
7.68	13.36
7.68	13.38
7.64	13.38
7.6	13.38
7.56	13.4
7.5	13.38
7.47	13.4
7.47	13.4
7.43	13.4
7.39	13.4
7.31	13.4
7.31	13.4
7.23	13.4
7.19	13.4
7.17	13.4
7.15	13.4
7.11	13.4
7.11	13.4
7.04	13.4
7.0	13.4
6.92	13.4
6.96	13.38
6.9	13.38
6.88	13.43
6.84	13.43
6.82	13.43
6.78	13.43
6.7	13.41
6.63	13.41
6.57	13.41
6.49	13.41
6.47	13.41
6.41	13.41
6.33	13.41
6.28	13.41
6.24	13.41
6.16	13.39
6.14	13.37
6.1	13.37
6.04	13.37
6.06	13.37
6.0	13.35
5.96	13.33
5.92	13.35
5.9	13.37
5.83	13.37
5.79	13.35
5.75	13.37
5.73	13.37
5.67	13.39
5.57	13.39
5.38	13.41
5.26	13.41
5.09	13.39
4.95	13.37
4.89	13.37
4.85	13.33
4.87	13.33
4.87	13.35
4.97	13.37
5.12	13.37
5.32	13.37
5.49	13.35
5.69	13.33
5.92	13.33
6.27	13.35
6.49	13.37
6.7	13.37
6.84	13.39
6.94	13.35
7.11	13.35
7.31	13.35
7.5	13.37
7.64	13.41
7.81	13.39
7.93	13.36
8.07	13.34
8.05	13.36
8.05	13.38
8.01	13.38
7.89	13.34
7.72	13.34
7.45	13.32
7.27	13.32
7.06	13.34
6.84	13.34
6.63	13.34
6.4	13.34
6.2	13.32
6.04	13.32
5.83	13.34
5.73	13.36
5.54	13.38
5.4	13.36
5.26	13.34
5.13	13.34
5.05	13.39
5.01	13.37
4.93	13.37
4.85	13.33
4.78	13.33
4.72	13.33
4.66	13.33
4.56	13.35
4.56	13.39
4.44	13.33
4.37	13.37
4.25	13.37
4.21	13.37
4.11	13.33
4.05	13.33
3.96	13.33
3.92	13.33
3.82	13.31
3.72	13.31
3.64	13.33
3.57	13.33
3.51	13.31
3.51	13.33
3.43	13.33
3.39	13.33
3.37	13.33
3.31	13.33
3.2	13.34
3.16	13.36
3.1	13.34
3.04	13.38
2.96	13.36
2.88	13.32
2.81	13.32
2.77	13.34
2.65	13.34
2.57	13.34
2.51	13.34
2.47	13.32
2.38	13.32
2.3	13.32
2.28	13.34
2.22	13.34
2.14	13.32
2.16	13.32
2.08	13.34
2.03	13.34
1.95	13.34
1.97	13.34
1.89	13.32
1.89	13.32
1.83	13.3
1.81	13.28
1.81	13.28
1.81	13.28
1.87	13.28
1.91	13.28
2.06	13.3
2.2	13.3
2.32	13.3
2.53	13.32
2.86	13.34
3.14	13.32
3.45	13.32
3.76	13.34
3.99	13.34
4.17	13.34
4.36	13.31
4.6	13.33
4.73	13.33
4.87	13.29
5.09	13.29
5.42	13.33
5.61	13.29
5.77	13.28
5.92	13.31
6.08	13.33
6.16	13.33
6.22	13.32
6.14	13.35
6.06	13.3
5.91	13.3
5.75	13.32
5.58	13.32
5.42	13.3
5.23	13.3
5.07	13.28
4.84	13.3
4.7	13.3
4.52	13.32
4.37	13.32
4.23	13.28
4.11	13.3
4.04	13.3
3.96	13.3
3.94	13.33
3.9	13.33
3.84	13.31
3.76	13.31
3.68	13.28
3.59	13.29
3.53	13.26
3.47	13.29
3.43	13.31
3.31	13.31
3.29	13.29
3.16	13.27
3.08	13.25
2.98	13.25
2.98	13.29
2.92	13.27
2.83	13.27
2.83	13.29
2.77	13.31
2.69	13.27
2.57	13.25
2.47	13.25
2.38	13.32
2.28	13.32
2.22	13.3
2.12	13.3
2.14	13.28
2.05	13.26
1.97	13.28
1.89	13.3
1.81	13.3
1.79	13.28
1.75	13.3
1.66	13.28
1.58	13.28
1.52	13.28
1.46	13.26
1.38	13.26
1.29	13.26
1.25	13.26
1.21	13.26
1.15	13.26
1.07	13.24
1.07	13.24
1.07	13.22
1.07	13.22
1.07	13.24
1.09	13.24
1.05	13.29
1.05	13.26
1.03	13.26
1.03	13.26
0.99	13.26
0.97	13.26
0.97	13.26
0.99	13.26
0.97	13.26
0.95	13.26
0.95	13.26
0.93	13.26
0.95	13.26
0.95	13.26
0.95	13.26
0.95	13.24
1.01	13.24
1.15	13.2
1.38	13.24
1.58	13.26
1.83	13.26
2.08	13.26
2.22	13.24
2.45	13.24
2.65	13.26
2.86	13.26
